task_id,order_id,warehouse_id,task_type,assigned_robot,wes_status,fleet_status,source_zone,dest_zone,created_at
TSK-000613-1,ORD-000613,DC-08,PACK_FEED,RBT-0301,EXECUTING,EXECUTING,DC-08-Z04,DC-08-Z04,2026-08-07T14:12:00
TSK-000613-2,ORD-000613,DC-08,PACK_FEED,RBT-0365,BLOCKED,COMPLETE,DC-08-Z03,DC-08-Z09,2026-08-07T14:13:00
TSK-000613-3,ORD-000613,DC-08,STAGE,RBT-0334,BLOCKED,EXECUTING,DC-08-Z07,DC-08-Z08,2026-08-07T14:11:00
TSK-000613-4,ORD-000613,DC-08,PICK,RBT-0177,EXECUTING,QUEUED,DC-08-Z09,DC-08-Z04,2026-08-07T14:09:00
TSK-000614-1,ORD-000614,DC-14,STAGE,RBT-0464,QUEUED,FAILED,DC-14-Z10,DC-14-Z02,2026-08-23T17:01:00
TSK-000615-1,ORD-000615,DC-03,STAGE,RBT-0159,BLOCKED,ASSIGNED,DC-03-Z11,DC-03-Z04,2026-08-30T06:55:00
TSK-000615-2,ORD-000615,DC-03,MOVE,RBT-0175,ASSIGNED,FAILED,DC-03-Z09,DC-03-Z06,2026-08-30T05:49:00
TSK-000615-3,ORD-000615,DC-03,PICK,RBT-0515,BLOCKED,FAILED,DC-03-Z04,DC-03-Z08,2026-08-30T06:46:00
TSK-000616-1,ORD-000616,DC-07,PICK,RBT-0462,ASSIGNED,EXECUTING,DC-07-Z02,DC-07-Z03,2026-09-04T16:56:00
TSK-000616-2,ORD-000616,DC-07,PACK_FEED,RBT-0101,BLOCKED,EXECUTING,DC-07-Z03,DC-07-Z05,2026-09-04T17:06:00
TSK-000616-3,ORD-000616,DC-07,PICK,RBT-0040,QUEUED,QUEUED,DC-07-Z07,DC-07-Z05,2026-09-04T17:02:00
TSK-000617-1,ORD-000617,DC-12,PICK,RBT-0390,QUEUED,ASSIGNED,DC-12-Z10,DC-12-Z03,2026-08-03T08:42:00
TSK-000618-1,ORD-000618,DC-08,REPLENISH,RBT-0190,COMPLETE,FAILED,DC-08-Z03,DC-08-Z04,2026-08-08T00:19:00
TSK-000619-1,ORD-000619,DC-09,STAGE,RBT-0155,BLOCKED,ASSIGNED,DC-09-Z09,DC-09-Z08,2026-08-09T16:01:00
TSK-000619-2,ORD-000619,DC-09,PICK,RBT-0065,QUEUED,QUEUED,DC-09-Z08,DC-09-Z12,2026-08-09T15:56:00
TSK-000620-1,ORD-000620,DC-13,PICK,RBT-0691,EXECUTING,FAILED,DC-13-Z07,DC-13-Z01,2026-08-26T09:02:00
TSK-000621-1,ORD-000621,DC-13,REPLENISH,RBT-0303,COMPLETE,QUEUED,DC-13-Z09,DC-13-Z06,2026-08-11T06:38:00
TSK-000621-2,ORD-000621,DC-13,PICK,RBT-0413,QUEUED,EXECUTING,DC-13-Z12,DC-13-Z05,2026-08-11T05:59:00
TSK-000621-3,ORD-000621,DC-13,REPLENISH,RBT-0696,QUEUED,EXECUTING,DC-13-Z04,DC-13-Z04,2026-08-11T06:32:00
TSK-000622-1,ORD-000622,DC-04,REPLENISH,RBT-0666,BLOCKED,QUEUED,DC-04-Z01,DC-04-Z08,2026-08-14T01:30:00
TSK-000623-1,ORD-000623,DC-05,REPLENISH,RBT-0565,ASSIGNED,QUEUED,DC-05-Z02,DC-05-Z12,2026-08-23T15:44:00
TSK-000623-2,ORD-000623,DC-05,MOVE,RBT-0014,BLOCKED,COMPLETE,DC-05-Z01,DC-05-Z06,2026-08-23T14:31:00
TSK-000623-3,ORD-000623,DC-05,PACK_FEED,RBT-0486,EXECUTING,FAILED,DC-05-Z03,DC-05-Z01,2026-08-23T14:40:00
TSK-000624-1,ORD-000624,DC-04,PICK,RBT-0184,QUEUED,ASSIGNED,DC-04-Z11,DC-04-Z02,2026-08-10T22:01:00
TSK-000625-1,ORD-000625,DC-07,PACK_FEED,RBT-0419,COMPLETE,FAILED,DC-07-Z10,DC-07-Z08,2026-08-27T20:39:00
TSK-000625-2,ORD-000625,DC-07,REPLENISH,RBT-0452,BLOCKED,EXECUTING,DC-07-Z08,DC-07-Z05,2026-08-27T20:18:00
TSK-000625-3,ORD-000625,DC-07,PICK,RBT-0438,COMPLETE,COMPLETE,DC-07-Z06,DC-07-Z10,2026-08-27T20:43:00
TSK-000625-4,ORD-000625,DC-07,REPLENISH,RBT-0107,BLOCKED,COMPLETE,DC-07-Z06,DC-07-Z05,2026-08-27T20:46:00
TSK-000626-1,ORD-000626,DC-03,REPLENISH,RBT-0139,EXECUTING,COMPLETE,DC-03-Z02,DC-03-Z12,2026-09-03T19:46:00
TSK-000626-2,ORD-000626,DC-03,PICK,RBT-0347,EXECUTING,QUEUED,DC-03-Z12,DC-03-Z04,2026-09-03T19:54:00
TSK-000626-3,ORD-000626,DC-03,REPLENISH,RBT-0245,BLOCKED,QUEUED,DC-03-Z01,DC-03-Z10,2026-09-03T20:31:00
TSK-000626-4,ORD-000626,DC-03,PICK,RBT-0413,COMPLETE,QUEUED,DC-03-Z09,DC-03-Z06,2026-09-03T20:39:00
TSK-000627-1,ORD-000627,DC-14,REPLENISH,RBT-0027,COMPLETE,EXECUTING,DC-14-Z05,DC-14-Z11,2026-08-09T18:26:00
TSK-000627-2,ORD-000627,DC-14,PACK_FEED,RBT-0693,ASSIGNED,QUEUED,DC-14-Z03,DC-14-Z11,2026-08-09T17:41:00
TSK-000627-3,ORD-000627,DC-14,MOVE,RBT-0464,COMPLETE,ASSIGNED,DC-14-Z04,DC-14-Z08,2026-08-09T18:55:00
TSK-000628-1,ORD-000628,DC-15,REPLENISH,RBT-0086,BLOCKED,ASSIGNED,DC-15-Z08,DC-15-Z03,2026-08-23T20:09:00
TSK-000628-2,ORD-000628,DC-15,REPLENISH,RBT-0621,EXECUTING,QUEUED,DC-15-Z03,DC-15-Z11,2026-08-23T19:42:00
TSK-000628-3,ORD-000628,DC-15,PICK,RBT-0510,EXECUTING,FAILED,DC-15-Z10,DC-15-Z10,2026-08-23T19:07:00
TSK-000629-1,ORD-000629,DC-06,PACK_FEED,RBT-0508,EXECUTING,EXECUTING,DC-06-Z09,DC-06-Z03,2026-08-07T12:06:00
TSK-000630-1,ORD-000630,DC-01,STAGE,RBT-0366,ASSIGNED,FAILED,DC-01-Z07,DC-01-Z05,2026-08-14T02:56:00
TSK-000631-1,ORD-000631,DC-13,MOVE,RBT-0412,BLOCKED,COMPLETE,DC-13-Z02,DC-13-Z02,2026-08-26T19:23:00
TSK-000631-2,ORD-000631,DC-13,STAGE,RBT-0029,BLOCKED,ASSIGNED,DC-13-Z09,DC-13-Z08,2026-08-26T19:24:00
TSK-000632-1,ORD-000632,DC-05,STAGE,RBT-0625,QUEUED,ASSIGNED,DC-05-Z06,DC-05-Z08,2026-09-01T10:07:00
TSK-000632-2,ORD-000632,DC-05,STAGE,RBT-0347,COMPLETE,FAILED,DC-05-Z10,DC-05-Z12,2026-09-01T08:24:00
TSK-000633-1,ORD-000633,DC-10,STAGE,RBT-0245,QUEUED,COMPLETE,DC-10-Z04,DC-10-Z01,2026-08-20T17:43:00
TSK-000633-2,ORD-000633,DC-10,REPLENISH,RBT-0220,EXECUTING,QUEUED,DC-10-Z10,DC-10-Z11,2026-08-20T17:02:00
TSK-000634-1,ORD-000634,DC-07,PACK_FEED,RBT-0444,COMPLETE,ASSIGNED,DC-07-Z05,DC-07-Z08,2026-08-25T07:56:00
TSK-000634-2,ORD-000634,DC-07,STAGE,RBT-0632,COMPLETE,QUEUED,DC-07-Z05,DC-07-Z11,2026-08-25T08:30:00
TSK-000634-3,ORD-000634,DC-07,REPLENISH,RBT-0418,COMPLETE,QUEUED,DC-07-Z06,DC-07-Z09,2026-08-25T08:16:00
TSK-000634-4,ORD-000634,DC-07,MOVE,RBT-0539,BLOCKED,FAILED,DC-07-Z01,DC-07-Z12,2026-08-25T08:26:00
TSK-000635-1,ORD-000635,DC-11,PICK,RBT-0630,QUEUED,COMPLETE,DC-11-Z03,DC-11-Z03,2026-09-03T05:43:00
TSK-000635-2,ORD-000635,DC-11,PICK,RBT-0598,EXECUTING,ASSIGNED,DC-11-Z07,DC-11-Z04,2026-09-03T05:48:00
TSK-000635-3,ORD-000635,DC-11,STAGE,RBT-0644,QUEUED,COMPLETE,DC-11-Z07,DC-11-Z12,2026-09-03T06:49:00
TSK-000636-1,ORD-000636,DC-08,REPLENISH,RBT-0064,EXECUTING,QUEUED,DC-08-Z07,DC-08-Z12,2026-08-11T03:49:00
TSK-000636-2,ORD-000636,DC-08,REPLENISH,RBT-0269,EXECUTING,QUEUED,DC-08-Z01,DC-08-Z05,2026-08-11T04:07:00
TSK-000637-1,ORD-000637,DC-12,PICK,RBT-0339,BLOCKED,ASSIGNED,DC-12-Z10,DC-12-Z06,2026-08-16T13:12:00
TSK-000637-2,ORD-000637,DC-12,REPLENISH,RBT-0432,QUEUED,QUEUED,DC-12-Z06,DC-12-Z12,2026-08-16T12:52:00
TSK-000637-3,ORD-000637,DC-12,PACK_FEED,RBT-0382,COMPLETE,FAILED,DC-12-Z06,DC-12-Z05,2026-08-16T13:42:00
TSK-000637-4,ORD-000637,DC-12,PICK,RBT-0060,ASSIGNED,ASSIGNED,DC-12-Z05,DC-12-Z03,2026-08-16T13:20:00
TSK-000638-1,ORD-000638,DC-10,REPLENISH,RBT-0122,ASSIGNED,COMPLETE,DC-10-Z07,DC-10-Z12,2026-08-21T00:45:00
TSK-000638-2,ORD-000638,DC-10,PICK,RBT-0481,QUEUED,COMPLETE,DC-10-Z10,DC-10-Z08,2026-08-21T02:04:00
TSK-000638-3,ORD-000638,DC-10,REPLENISH,RBT-0530,EXECUTING,COMPLETE,DC-10-Z02,DC-10-Z02,2026-08-21T00:36:00
TSK-000639-1,ORD-000639,DC-18,REPLENISH,RBT-0145,ASSIGNED,ASSIGNED,DC-18-Z10,DC-18-Z05,2026-08-14T22:42:00
TSK-000639-2,ORD-000639,DC-18,PICK,RBT-0185,BLOCKED,ASSIGNED,DC-18-Z10,DC-18-Z01,2026-08-14T22:00:00
TSK-000639-3,ORD-000639,DC-18,REPLENISH,RBT-0335,COMPLETE,ASSIGNED,DC-18-Z09,DC-18-Z11,2026-08-14T22:15:00
TSK-000639-4,ORD-000639,DC-18,PICK,RBT-0612,QUEUED,EXECUTING,DC-18-Z06,DC-18-Z09,2026-08-14T21:45:00
TSK-000640-1,ORD-000640,DC-02,STAGE,RBT-0679,EXECUTING,QUEUED,DC-02-Z09,DC-02-Z02,2026-08-10T23:00:00
TSK-000640-2,ORD-000640,DC-02,PICK,RBT-0130,QUEUED,COMPLETE,DC-02-Z08,DC-02-Z05,2026-08-10T22:16:00
TSK-000640-3,ORD-000640,DC-02,MOVE,RBT-0417,BLOCKED,COMPLETE,DC-02-Z11,DC-02-Z06,2026-08-10T23:04:00
TSK-000641-1,ORD-000641,DC-17,PACK_FEED,RBT-0161,COMPLETE,EXECUTING,DC-17-Z07,DC-17-Z01,2026-09-02T23:29:00
TSK-000641-2,ORD-000641,DC-17,REPLENISH,RBT-0273,EXECUTING,ASSIGNED,DC-17-Z10,DC-17-Z12,2026-09-02T22:34:00
TSK-000642-1,ORD-000642,DC-13,REPLENISH,RBT-0010,ASSIGNED,FAILED,DC-13-Z08,DC-13-Z01,2026-08-02T04:53:00
TSK-000642-2,ORD-000642,DC-13,REPLENISH,RBT-0455,QUEUED,ASSIGNED,DC-13-Z07,DC-13-Z06,2026-08-02T04:17:00
TSK-000642-3,ORD-000642,DC-13,PICK,RBT-0380,ASSIGNED,ASSIGNED,DC-13-Z11,DC-13-Z04,2026-08-02T04:47:00
TSK-000642-4,ORD-000642,DC-13,PACK_FEED,RBT-0622,BLOCKED,ASSIGNED,DC-13-Z03,DC-13-Z04,2026-08-02T03:42:00
TSK-000643-1,ORD-000643,DC-07,STAGE,RBT-0346,COMPLETE,ASSIGNED,DC-07-Z05,DC-07-Z05,2026-08-12T19:11:00
TSK-000643-2,ORD-000643,DC-07,PACK_FEED,RBT-0234,BLOCKED,ASSIGNED,DC-07-Z12,DC-07-Z06,2026-08-12T20:08:00
TSK-000644-1,ORD-000644,DC-07,REPLENISH,RBT-0692,BLOCKED,COMPLETE,DC-07-Z02,DC-07-Z11,2026-08-16T22:00:00
TSK-000644-2,ORD-000644,DC-07,REPLENISH,RBT-0072,BLOCKED,QUEUED,DC-07-Z09,DC-07-Z02,2026-08-16T23:35:00
TSK-000645-1,ORD-000645,DC-11,PACK_FEED,RBT-0461,QUEUED,FAILED,DC-11-Z05,DC-11-Z10,2026-08-19T16:52:00
TSK-000646-1,ORD-000646,DC-16,MOVE,RBT-0126,EXECUTING,EXECUTING,DC-16-Z03,DC-16-Z11,2026-08-07T01:48:00
TSK-000646-2,ORD-000646,DC-16,MOVE,RBT-0082,BLOCKED,ASSIGNED,DC-16-Z02,DC-16-Z11,2026-08-07T01:04:00
TSK-000647-1,ORD-000647,DC-12,PACK_FEED,RBT-0445,ASSIGNED,FAILED,DC-12-Z05,DC-12-Z08,2026-08-11T02:57:00
TSK-000647-2,ORD-000647,DC-12,REPLENISH,RBT-0417,EXECUTING,ASSIGNED,DC-12-Z05,DC-12-Z11,2026-08-11T03:26:00
TSK-000648-1,ORD-000648,DC-07,MOVE,RBT-0351,ASSIGNED,EXECUTING,DC-07-Z05,DC-07-Z03,2026-08-05T02:05:00
TSK-000648-2,ORD-000648,DC-07,REPLENISH,RBT-0258,BLOCKED,ASSIGNED,DC-07-Z12,DC-07-Z10,2026-08-05T03:30:00
TSK-000649-1,ORD-000649,DC-16,PICK,RBT-0465,ASSIGNED,ASSIGNED,DC-16-Z12,DC-16-Z11,2026-08-10T05:47:00
TSK-000649-2,ORD-000649,DC-16,MOVE,RBT-0199,COMPLETE,EXECUTING,DC-16-Z01,DC-16-Z07,2026-08-10T06:35:00
TSK-000650-1,ORD-000650,DC-07,PICK,RBT-0596,ASSIGNED,EXECUTING,DC-07-Z11,DC-07-Z11,2026-08-20T06:46:00
TSK-000651-1,ORD-000651,DC-17,STAGE,RBT-0091,EXECUTING,ASSIGNED,DC-17-Z02,DC-17-Z10,2026-08-21T19:16:00
TSK-000651-2,ORD-000651,DC-17,REPLENISH,RBT-0003,EXECUTING,ASSIGNED,DC-17-Z04,DC-17-Z03,2026-08-21T20:10:00
TSK-000652-1,ORD-000652,DC-03,STAGE,RBT-0140,COMPLETE,EXECUTING,DC-03-Z03,DC-03-Z03,2026-08-19T03:02:00
TSK-000652-2,ORD-000652,DC-03,STAGE,RBT-0073,COMPLETE,QUEUED,DC-03-Z03,DC-03-Z07,2026-08-19T03:32:00
TSK-000652-3,ORD-000652,DC-03,REPLENISH,RBT-0393,EXECUTING,FAILED,DC-03-Z07,DC-03-Z01,2026-08-19T04:18:00
TSK-000653-1,ORD-000653,DC-02,MOVE,RBT-0374,BLOCKED,EXECUTING,DC-02-Z02,DC-02-Z03,2026-08-07T20:50:00
TSK-000653-2,ORD-000653,DC-02,PACK_FEED,RBT-0663,BLOCKED,ASSIGNED,DC-02-Z10,DC-02-Z10,2026-08-07T20:35:00
TSK-000654-1,ORD-000654,DC-09,STAGE,RBT-0706,QUEUED,COMPLETE,DC-09-Z08,DC-09-Z09,2026-09-02T21:39:00
TSK-000654-2,ORD-000654,DC-09,REPLENISH,RBT-0151,ASSIGNED,QUEUED,DC-09-Z12,DC-09-Z07,2026-09-02T20:09:00
TSK-000654-3,ORD-000654,DC-09,PICK,RBT-0156,EXECUTING,ASSIGNED,DC-09-Z07,DC-09-Z12,2026-09-02T19:51:00
TSK-000654-4,ORD-000654,DC-09,STAGE,RBT-0414,QUEUED,FAILED,DC-09-Z09,DC-09-Z07,2026-09-02T20:30:00
TSK-000655-1,ORD-000655,DC-07,REPLENISH,RBT-0289,EXECUTING,FAILED,DC-07-Z02,DC-07-Z03,2026-08-25T13:29:00
TSK-000655-2,ORD-000655,DC-07,MOVE,RBT-0712,QUEUED,EXECUTING,DC-07-Z03,DC-07-Z12,2026-08-25T14:55:00
TSK-000656-1,ORD-000656,DC-15,REPLENISH,RBT-0508,BLOCKED,ASSIGNED,DC-15-Z03,DC-15-Z02,2026-08-21T15:30:00
TSK-000656-2,ORD-000656,DC-15,REPLENISH,RBT-0265,BLOCKED,ASSIGNED,DC-15-Z06,DC-15-Z04,2026-08-21T15:41:00
TSK-000657-1,ORD-000657,DC-03,MOVE,RBT-0049,COMPLETE,QUEUED,DC-03-Z12,DC-03-Z06,2026-08-14T13:41:00
TSK-000658-1,ORD-000658,DC-15,REPLENISH,RBT-0332,COMPLETE,QUEUED,DC-15-Z06,DC-15-Z03,2026-08-16T17:52:00
TSK-000658-2,ORD-000658,DC-15,PICK,RBT-0550,QUEUED,COMPLETE,DC-15-Z01,DC-15-Z02,2026-08-16T17:32:00
TSK-000658-3,ORD-000658,DC-15,PACK_FEED,RBT-0003,QUEUED,COMPLETE,DC-15-Z08,DC-15-Z03,2026-08-16T18:26:00
TSK-000658-4,ORD-000658,DC-15,STAGE,RBT-0527,EXECUTING,EXECUTING,DC-15-Z04,DC-15-Z11,2026-08-16T18:00:00
TSK-000659-1,ORD-000659,DC-10,MOVE,RBT-0008,ASSIGNED,ASSIGNED,DC-10-Z10,DC-10-Z09,2026-08-19T15:17:00
TSK-000659-2,ORD-000659,DC-10,PICK,RBT-0451,COMPLETE,FAILED,DC-10-Z04,DC-10-Z04,2026-08-19T14:25:00
TSK-000659-3,ORD-000659,DC-10,STAGE,RBT-0620,ASSIGNED,ASSIGNED,DC-10-Z02,DC-10-Z12,2026-08-19T16:06:00
TSK-000660-1,ORD-000660,DC-02,STAGE,RBT-0331,COMPLETE,FAILED,DC-02-Z01,DC-02-Z11,2026-08-30T14:54:00
TSK-000661-1,ORD-000661,DC-14,REPLENISH,RBT-0663,BLOCKED,EXECUTING,DC-14-Z02,DC-14-Z07,2026-08-26T19:56:00
TSK-000661-2,ORD-000661,DC-14,STAGE,RBT-0595,QUEUED,EXECUTING,DC-14-Z01,DC-14-Z10,2026-08-26T19:33:00
TSK-000661-3,ORD-000661,DC-14,PACK_FEED,RBT-0493,BLOCKED,ASSIGNED,DC-14-Z03,DC-14-Z05,2026-08-26T20:39:00
TSK-000662-1,ORD-000662,DC-14,MOVE,RBT-0249,ASSIGNED,ASSIGNED,DC-14-Z01,DC-14-Z07,2026-08-09T16:32:00
TSK-000662-2,ORD-000662,DC-14,PICK,RBT-0334,QUEUED,FAILED,DC-14-Z11,DC-14-Z11,2026-08-09T16:38:00
TSK-000663-1,ORD-000663,DC-06,REPLENISH,RBT-0615,ASSIGNED,FAILED,DC-06-Z03,DC-06-Z07,2026-08-26T03:35:00
TSK-000664-1,ORD-000664,DC-16,STAGE,RBT-0280,COMPLETE,FAILED,DC-16-Z11,DC-16-Z06,2026-08-12T06:10:00
TSK-000664-2,ORD-000664,DC-16,PACK_FEED,RBT-0507,COMPLETE,QUEUED,DC-16-Z01,DC-16-Z01,2026-08-12T04:49:00
TSK-000665-1,ORD-000665,DC-11,PICK,RBT-0111,EXECUTING,FAILED,DC-11-Z04,DC-11-Z03,2026-09-01T19:35:00
TSK-000665-2,ORD-000665,DC-11,REPLENISH,RBT-0269,QUEUED,COMPLETE,DC-11-Z07,DC-11-Z07,2026-09-01T19:19:00
TSK-000666-1,ORD-000666,DC-16,MOVE,RBT-0513,EXECUTING,FAILED,DC-16-Z03,DC-16-Z11,2026-08-16T09:58:00
TSK-000666-2,ORD-000666,DC-16,REPLENISH,RBT-0236,BLOCKED,FAILED,DC-16-Z12,DC-16-Z04,2026-08-16T09:07:00
TSK-000666-3,ORD-000666,DC-16,PICK,RBT-0657,COMPLETE,ASSIGNED,DC-16-Z09,DC-16-Z11,2026-08-16T08:34:00
TSK-000666-4,ORD-000666,DC-16,PACK_FEED,RBT-0081,QUEUED,COMPLETE,DC-16-Z05,DC-16-Z11,2026-08-16T08:41:00
TSK-000667-1,ORD-000667,DC-03,MOVE,RBT-0683,EXECUTING,ASSIGNED,DC-03-Z06,DC-03-Z11,2026-09-01T04:15:00
TSK-000667-2,ORD-000667,DC-03,MOVE,RBT-0619,QUEUED,FAILED,DC-03-Z09,DC-03-Z04,2026-09-01T02:40:00
TSK-000668-1,ORD-000668,DC-07,MOVE,RBT-0625,BLOCKED,QUEUED,DC-07-Z04,DC-07-Z12,2026-08-03T08:21:00
TSK-000668-2,ORD-000668,DC-07,PICK,RBT-0152,ASSIGNED,ASSIGNED,DC-07-Z11,DC-07-Z02,2026-08-03T08:00:00
TSK-000669-1,ORD-000669,DC-09,PICK,RBT-0258,QUEUED,QUEUED,DC-09-Z09,DC-09-Z08,2026-08-22T07:55:00
TSK-000669-2,ORD-000669,DC-09,MOVE,RBT-0005,BLOCKED,FAILED,DC-09-Z02,DC-09-Z02,2026-08-22T08:48:00
TSK-000669-3,ORD-000669,DC-09,STAGE,RBT-0633,COMPLETE,ASSIGNED,DC-09-Z04,DC-09-Z02,2026-08-22T08:12:00
TSK-000670-1,ORD-000670,DC-09,STAGE,RBT-0097,QUEUED,COMPLETE,DC-09-Z01,DC-09-Z10,2026-09-03T21:02:00
TSK-000670-2,ORD-000670,DC-09,PACK_FEED,RBT-0008,EXECUTING,COMPLETE,DC-09-Z09,DC-09-Z08,2026-09-03T21:38:00
TSK-000670-3,ORD-000670,DC-09,REPLENISH,RBT-0364,BLOCKED,ASSIGNED,DC-09-Z04,DC-09-Z05,2026-09-03T20:43:00
TSK-000670-4,ORD-000670,DC-09,PACK_FEED,RBT-0166,COMPLETE,EXECUTING,DC-09-Z02,DC-09-Z05,2026-09-03T20:47:00
TSK-000671-1,ORD-000671,DC-03,STAGE,RBT-0438,QUEUED,COMPLETE,DC-03-Z12,DC-03-Z02,2026-08-12T05:44:00
TSK-000671-2,ORD-000671,DC-03,PACK_FEED,RBT-0362,COMPLETE,QUEUED,DC-03-Z06,DC-03-Z04,2026-08-12T07:13:00
TSK-000672-1,ORD-000672,DC-07,PICK,RBT-0556,COMPLETE,EXECUTING,DC-07-Z04,DC-07-Z01,2026-08-27T17:00:00
TSK-000672-2,ORD-000672,DC-07,STAGE,RBT-0439,ASSIGNED,ASSIGNED,DC-07-Z12,DC-07-Z02,2026-08-27T16:16:00
TSK-000672-3,ORD-000672,DC-07,PICK,RBT-0280,COMPLETE,COMPLETE,DC-07-Z10,DC-07-Z07,2026-08-27T16:25:00
TSK-000673-1,ORD-000673,DC-07,STAGE,RBT-0627,QUEUED,ASSIGNED,DC-07-Z07,DC-07-Z06,2026-08-31T12:31:00
TSK-000673-2,ORD-000673,DC-07,PICK,RBT-0683,COMPLETE,EXECUTING,DC-07-Z12,DC-07-Z11,2026-08-31T13:37:00
TSK-000673-3,ORD-000673,DC-07,MOVE,RBT-0160,BLOCKED,FAILED,DC-07-Z02,DC-07-Z09,2026-08-31T12:37:00
TSK-000674-1,ORD-000674,DC-13,STAGE,RBT-0394,BLOCKED,QUEUED,DC-13-Z03,DC-13-Z11,2026-08-19T07:58:00
TSK-000674-2,ORD-000674,DC-13,MOVE,RBT-0612,QUEUED,QUEUED,DC-13-Z08,DC-13-Z03,2026-08-19T08:44:00
TSK-000674-3,ORD-000674,DC-13,REPLENISH,RBT-0367,EXECUTING,EXECUTING,DC-13-Z08,DC-13-Z11,2026-08-19T09:06:00
TSK-000675-1,ORD-000675,DC-16,REPLENISH,RBT-0257,COMPLETE,FAILED,DC-16-Z06,DC-16-Z04,2026-08-18T07:59:00
TSK-000676-1,ORD-000676,DC-17,REPLENISH,RBT-0363,EXECUTING,COMPLETE,DC-17-Z09,DC-17-Z04,2026-08-08T07:20:00
TSK-000676-2,ORD-000676,DC-17,REPLENISH,RBT-0524,ASSIGNED,EXECUTING,DC-17-Z06,DC-17-Z06,2026-08-08T06:54:00
TSK-000676-3,ORD-000676,DC-17,REPLENISH,RBT-0311,COMPLETE,EXECUTING,DC-17-Z03,DC-17-Z05,2026-08-08T07:19:00
TSK-000676-4,ORD-000676,DC-17,REPLENISH,RBT-0662,ASSIGNED,EXECUTING,DC-17-Z09,DC-17-Z01,2026-08-08T07:52:00
TSK-000677-1,ORD-000677,DC-16,PICK,RBT-0119,QUEUED,ASSIGNED,DC-16-Z01,DC-16-Z07,2026-09-05T04:49:00
TSK-000677-2,ORD-000677,DC-16,PICK,RBT-0238,EXECUTING,EXECUTING,DC-16-Z02,DC-16-Z12,2026-09-05T05:11:00
TSK-000677-3,ORD-000677,DC-16,PICK,RBT-0556,BLOCKED,FAILED,DC-16-Z08,DC-16-Z01,2026-09-05T03:48:00
TSK-000678-1,ORD-000678,DC-04,MOVE,RBT-0310,EXECUTING,EXECUTING,DC-04-Z01,DC-04-Z03,2026-08-14T21:18:00
TSK-000678-2,ORD-000678,DC-04,STAGE,RBT-0374,BLOCKED,ASSIGNED,DC-04-Z04,DC-04-Z02,2026-08-14T19:43:00
TSK-000679-1,ORD-000679,DC-15,STAGE,RBT-0631,BLOCKED,FAILED,DC-15-Z10,DC-15-Z06,2026-08-31T18:20:00
TSK-000680-1,ORD-000680,DC-04,MOVE,RBT-0021,COMPLETE,ASSIGNED,DC-04-Z06,DC-04-Z06,2026-08-18T03:05:00
TSK-000680-2,ORD-000680,DC-04,REPLENISH,RBT-0116,COMPLETE,FAILED,DC-04-Z12,DC-04-Z09,2026-08-18T02:56:00
TSK-000680-3,ORD-000680,DC-04,PICK,RBT-0108,QUEUED,EXECUTING,DC-04-Z12,DC-04-Z10,2026-08-18T04:10:00
TSK-000681-1,ORD-000681,DC-11,PICK,RBT-0228,EXECUTING,ASSIGNED,DC-11-Z12,DC-11-Z07,2026-08-22T15:44:00
TSK-000681-2,ORD-000681,DC-11,PICK,RBT-0256,BLOCKED,FAILED,DC-11-Z06,DC-11-Z07,2026-08-22T15:45:00
TSK-000681-3,ORD-000681,DC-11,MOVE,RBT-0700,COMPLETE,ASSIGNED,DC-11-Z01,DC-11-Z10,2026-08-22T14:00:00
TSK-000682-1,ORD-000682,DC-11,PICK,RBT-0673,QUEUED,EXECUTING,DC-11-Z10,DC-11-Z07,2026-08-08T15:05:00
TSK-000682-2,ORD-000682,DC-11,REPLENISH,RBT-0100,COMPLETE,FAILED,DC-11-Z02,DC-11-Z08,2026-08-08T13:54:00
TSK-000682-3,ORD-000682,DC-11,PICK,RBT-0040,ASSIGNED,FAILED,DC-11-Z02,DC-11-Z11,2026-08-08T15:01:00
TSK-000683-1,ORD-000683,DC-15,MOVE,RBT-0355,ASSIGNED,COMPLETE,DC-15-Z10,DC-15-Z12,2026-08-27T06:30:00
TSK-000683-2,ORD-000683,DC-15,PICK,RBT-0128,EXECUTING,COMPLETE,DC-15-Z12,DC-15-Z06,2026-08-27T06:07:00
TSK-000683-3,ORD-000683,DC-15,PACK_FEED,RBT-0706,BLOCKED,FAILED,DC-15-Z01,DC-15-Z02,2026-08-27T06:29:00
TSK-000684-1,ORD-000684,DC-07,REPLENISH,RBT-0266,ASSIGNED,EXECUTING,DC-07-Z10,DC-07-Z11,2026-08-10T13:36:00
TSK-000685-1,ORD-000685,DC-18,REPLENISH,RBT-0171,COMPLETE,ASSIGNED,DC-18-Z03,DC-18-Z01,2026-08-08T02:52:00
TSK-000686-1,ORD-000686,DC-14,PACK_FEED,RBT-0292,COMPLETE,COMPLETE,DC-14-Z08,DC-14-Z11,2026-09-01T13:45:00
TSK-000687-1,ORD-000687,DC-04,PICK,RBT-0371,BLOCKED,EXECUTING,DC-04-Z03,DC-04-Z12,2026-08-10T21:04:00
TSK-000688-1,ORD-000688,DC-12,PACK_FEED,RBT-0207,ASSIGNED,ASSIGNED,DC-12-Z05,DC-12-Z12,2026-08-09T06:47:00
