warehouse_id,event_id,event_time,event_type,zone,severity,resolved,source
DC-17,SAFE-DC-17-040,2026-08-02T01:14:00,SPEED_REDUCTION,DC-17-Z03,MEDIUM,Y,VISION
DC-17,SAFE-DC-17-041,2026-08-15T07:54:00,NEAR_MISS,DC-17-Z10,HIGH,N,OPERATOR
DC-17,SAFE-DC-17-042,2026-08-30T14:25:00,SCANNER_FAULT,DC-17-Z04,LOW,Y,VISION
DC-17,SAFE-DC-17-043,2026-08-15T03:11:00,SCANNER_FAULT,DC-17-Z02,LOW,Y,OPERATOR
DC-17,SAFE-DC-17-044,2026-08-17T06:05:00,SCANNER_FAULT,DC-17-Z07,MEDIUM,Y,OPERATOR
DC-17,SAFE-DC-17-045,2026-08-04T08:50:00,E_STOP,DC-17-Z07,LOW,Y,VISION
DC-17,SAFE-DC-17-046,2026-08-18T18:27:00,ZONE_BREACH,DC-17-Z09,LOW,Y,VISION
DC-17,SAFE-DC-17-047,2026-08-30T02:17:00,NEAR_MISS,DC-17-Z01,CRITICAL,Y,OPERATOR
DC-17,SAFE-DC-17-048,2026-09-01T01:20:00,SPEED_REDUCTION,DC-17-Z01,CRITICAL,Y,FLEET
DC-17,SAFE-DC-17-049,2026-08-21T09:07:00,SPEED_REDUCTION,DC-17-Z06,HIGH,N,FLEET
DC-17,SAFE-DC-17-050,2026-08-11T06:04:00,ZONE_BREACH,DC-17-Z12,LOW,Y,OPERATOR
DC-17,SAFE-DC-17-051,2026-08-18T18:47:00,NEAR_MISS,DC-17-Z06,HIGH,Y,OPERATOR
DC-17,SAFE-DC-17-052,2026-08-10T10:03:00,NEAR_MISS,DC-17-Z09,LOW,Y,SAFETY_PLC
DC-17,SAFE-DC-17-053,2026-08-20T02:38:00,SPEED_REDUCTION,DC-17-Z11,CRITICAL,Y,VISION
DC-17,SAFE-DC-17-054,2026-08-25T14:10:00,MANUAL_OVERRIDE,DC-17-Z11,HIGH,Y,OPERATOR
DC-17,SAFE-DC-17-055,2026-08-17T14:40:00,E_STOP,DC-17-Z04,MEDIUM,Y,OPERATOR
DC-17,SAFE-DC-17-056,2026-08-26T10:32:00,ZONE_BREACH,DC-17-Z06,HIGH,Y,VISION
DC-17,SAFE-DC-17-057,2026-08-01T20:31:00,SPEED_REDUCTION,DC-17-Z09,HIGH,Y,SAFETY_PLC
DC-17,SAFE-DC-17-058,2026-09-02T06:43:00,E_STOP,DC-17-Z06,LOW,Y,OPERATOR
DC-17,SAFE-DC-17-059,2026-08-17T17:57:00,ZONE_BREACH,DC-17-Z02,MEDIUM,N,SAFETY_PLC
DC-17,SAFE-DC-17-060,2026-08-26T19:24:00,SCANNER_FAULT,DC-17-Z02,CRITICAL,Y,OPERATOR
DC-17,SAFE-DC-17-061,2026-08-25T05:04:00,MANUAL_OVERRIDE,DC-17-Z01,MEDIUM,Y,VISION
DC-17,SAFE-DC-17-062,2026-08-26T14:55:00,ZONE_BREACH,DC-17-Z08,MEDIUM,Y,SAFETY_PLC
DC-17,SAFE-DC-17-063,2026-08-07T19:08:00,SCANNER_FAULT,DC-17-Z01,MEDIUM,Y,OPERATOR
DC-17,SAFE-DC-17-064,2026-08-28T06:26:00,SPEED_REDUCTION,DC-17-Z06,HIGH,Y,FLEET
DC-18,SAFE-DC-18-000,2026-08-07T07:04:00,E_STOP,DC-18-Z06,HIGH,Y,VISION
DC-18,SAFE-DC-18-001,2026-08-20T03:38:00,NEAR_MISS,DC-18-Z03,CRITICAL,Y,SAFETY_PLC
DC-18,SAFE-DC-18-002,2026-08-19T23:27:00,SCANNER_FAULT,DC-18-Z07,LOW,Y,SAFETY_PLC
DC-18,SAFE-DC-18-003,2026-08-12T18:58:00,NEAR_MISS,DC-18-Z10,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-004,2026-08-30T14:39:00,ZONE_BREACH,DC-18-Z12,CRITICAL,Y,OPERATOR
DC-18,SAFE-DC-18-005,2026-08-14T04:07:00,NEAR_MISS,DC-18-Z10,CRITICAL,Y,VISION
DC-18,SAFE-DC-18-006,2026-08-01T12:55:00,MANUAL_OVERRIDE,DC-18-Z10,CRITICAL,Y,VISION
DC-18,SAFE-DC-18-007,2026-08-28T06:27:00,E_STOP,DC-18-Z10,CRITICAL,Y,VISION
DC-18,SAFE-DC-18-008,2026-09-02T23:19:00,ZONE_BREACH,DC-18-Z01,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-009,2026-08-10T09:50:00,ZONE_BREACH,DC-18-Z05,MEDIUM,Y,SAFETY_PLC
DC-18,SAFE-DC-18-010,2026-08-02T14:42:00,MANUAL_OVERRIDE,DC-18-Z11,MEDIUM,Y,FLEET
DC-18,SAFE-DC-18-011,2026-09-04T16:49:00,NEAR_MISS,DC-18-Z01,LOW,Y,SAFETY_PLC
DC-18,SAFE-DC-18-012,2026-08-19T18:48:00,NEAR_MISS,DC-18-Z08,HIGH,Y,VISION
DC-18,SAFE-DC-18-013,2026-08-13T22:38:00,NEAR_MISS,DC-18-Z10,LOW,Y,VISION
DC-18,SAFE-DC-18-014,2026-08-10T14:11:00,SCANNER_FAULT,DC-18-Z06,MEDIUM,Y,SAFETY_PLC
DC-18,SAFE-DC-18-015,2026-08-11T13:49:00,ZONE_BREACH,DC-18-Z09,MEDIUM,Y,OPERATOR
DC-18,SAFE-DC-18-016,2026-08-15T02:48:00,ZONE_BREACH,DC-18-Z07,MEDIUM,Y,FLEET
DC-18,SAFE-DC-18-017,2026-08-05T13:40:00,MANUAL_OVERRIDE,DC-18-Z05,CRITICAL,Y,OPERATOR
DC-18,SAFE-DC-18-018,2026-08-25T01:04:00,NEAR_MISS,DC-18-Z07,LOW,Y,FLEET
DC-18,SAFE-DC-18-019,2026-08-26T03:54:00,MANUAL_OVERRIDE,DC-18-Z12,MEDIUM,Y,VISION
DC-18,SAFE-DC-18-020,2026-08-02T17:42:00,SPEED_REDUCTION,DC-18-Z02,CRITICAL,Y,SAFETY_PLC
DC-18,SAFE-DC-18-021,2026-08-30T09:40:00,NEAR_MISS,DC-18-Z01,MEDIUM,Y,VISION
DC-18,SAFE-DC-18-022,2026-08-22T19:23:00,SCANNER_FAULT,DC-18-Z05,HIGH,N,SAFETY_PLC
DC-18,SAFE-DC-18-023,2026-08-04T05:36:00,MANUAL_OVERRIDE,DC-18-Z04,LOW,Y,OPERATOR
DC-18,SAFE-DC-18-024,2026-09-02T09:38:00,MANUAL_OVERRIDE,DC-18-Z10,MEDIUM,N,SAFETY_PLC
DC-18,SAFE-DC-18-025,2026-08-28T20:12:00,SPEED_REDUCTION,DC-18-Z10,LOW,Y,SAFETY_PLC
DC-18,SAFE-DC-18-026,2026-08-14T19:02:00,NEAR_MISS,DC-18-Z01,MEDIUM,Y,VISION
DC-18,SAFE-DC-18-027,2026-08-15T22:35:00,MANUAL_OVERRIDE,DC-18-Z08,MEDIUM,Y,VISION
DC-18,SAFE-DC-18-028,2026-08-31T15:32:00,NEAR_MISS,DC-18-Z10,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-029,2026-09-01T09:17:00,SCANNER_FAULT,DC-18-Z05,LOW,N,OPERATOR
DC-18,SAFE-DC-18-030,2026-08-31T22:41:00,SCANNER_FAULT,DC-18-Z04,CRITICAL,Y,FLEET
DC-18,SAFE-DC-18-031,2026-08-26T07:31:00,MANUAL_OVERRIDE,DC-18-Z01,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-032,2026-09-03T20:13:00,SPEED_REDUCTION,DC-18-Z04,MEDIUM,Y,FLEET
DC-18,SAFE-DC-18-033,2026-08-26T22:33:00,MANUAL_OVERRIDE,DC-18-Z02,LOW,N,OPERATOR
DC-18,SAFE-DC-18-034,2026-08-15T02:05:00,MANUAL_OVERRIDE,DC-18-Z06,LOW,Y,OPERATOR
DC-18,SAFE-DC-18-035,2026-08-16T23:28:00,NEAR_MISS,DC-18-Z04,LOW,Y,VISION
DC-18,SAFE-DC-18-036,2026-08-01T20:28:00,NEAR_MISS,DC-18-Z05,MEDIUM,N,FLEET
DC-18,SAFE-DC-18-037,2026-08-11T10:39:00,SPEED_REDUCTION,DC-18-Z03,HIGH,N,VISION
DC-18,SAFE-DC-18-038,2026-08-16T01:29:00,SPEED_REDUCTION,DC-18-Z08,MEDIUM,Y,SAFETY_PLC
DC-18,SAFE-DC-18-039,2026-09-01T10:21:00,SPEED_REDUCTION,DC-18-Z11,LOW,Y,VISION
DC-18,SAFE-DC-18-040,2026-08-30T17:25:00,E_STOP,DC-18-Z04,HIGH,Y,SAFETY_PLC
DC-18,SAFE-DC-18-041,2026-08-26T07:00:00,MANUAL_OVERRIDE,DC-18-Z07,HIGH,N,FLEET
DC-18,SAFE-DC-18-042,2026-08-08T20:57:00,ZONE_BREACH,DC-18-Z01,HIGH,Y,FLEET
DC-18,SAFE-DC-18-043,2026-08-01T13:01:00,NEAR_MISS,DC-18-Z11,HIGH,N,VISION
DC-18,SAFE-DC-18-044,2026-08-06T00:37:00,E_STOP,DC-18-Z10,CRITICAL,Y,VISION
DC-18,SAFE-DC-18-045,2026-08-15T10:58:00,MANUAL_OVERRIDE,DC-18-Z04,CRITICAL,Y,OPERATOR
DC-18,SAFE-DC-18-046,2026-08-31T07:30:00,E_STOP,DC-18-Z07,HIGH,Y,SAFETY_PLC
DC-18,SAFE-DC-18-047,2026-09-01T16:30:00,E_STOP,DC-18-Z01,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-048,2026-08-18T07:04:00,SCANNER_FAULT,DC-18-Z08,LOW,Y,OPERATOR
DC-18,SAFE-DC-18-049,2026-08-05T00:41:00,E_STOP,DC-18-Z04,LOW,Y,VISION
DC-18,SAFE-DC-18-050,2026-08-27T08:55:00,SCANNER_FAULT,DC-18-Z04,MEDIUM,Y,VISION
DC-18,SAFE-DC-18-051,2026-08-02T14:47:00,ZONE_BREACH,DC-18-Z07,LOW,N,FLEET
DC-18,SAFE-DC-18-052,2026-08-27T16:26:00,SCANNER_FAULT,DC-18-Z12,HIGH,Y,FLEET
DC-18,SAFE-DC-18-053,2026-08-31T22:47:00,MANUAL_OVERRIDE,DC-18-Z10,CRITICAL,Y,SAFETY_PLC
DC-18,SAFE-DC-18-054,2026-08-04T21:22:00,MANUAL_OVERRIDE,DC-18-Z05,CRITICAL,Y,FLEET
DC-18,SAFE-DC-18-055,2026-08-25T20:06:00,E_STOP,DC-18-Z04,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-056,2026-08-16T16:53:00,E_STOP,DC-18-Z05,MEDIUM,Y,FLEET
DC-18,SAFE-DC-18-057,2026-08-07T15:56:00,SCANNER_FAULT,DC-18-Z02,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-058,2026-08-17T22:38:00,SPEED_REDUCTION,DC-18-Z04,CRITICAL,Y,OPERATOR
DC-18,SAFE-DC-18-059,2026-08-30T15:19:00,MANUAL_OVERRIDE,DC-18-Z04,MEDIUM,Y,OPERATOR
DC-18,SAFE-DC-18-060,2026-09-03T20:43:00,MANUAL_OVERRIDE,DC-18-Z01,LOW,Y,FLEET
DC-18,SAFE-DC-18-061,2026-08-07T06:59:00,SCANNER_FAULT,DC-18-Z06,MEDIUM,Y,FLEET
DC-18,SAFE-DC-18-062,2026-08-20T05:53:00,SCANNER_FAULT,DC-18-Z11,MEDIUM,N,OPERATOR
DC-18,SAFE-DC-18-063,2026-08-27T05:54:00,ZONE_BREACH,DC-18-Z11,HIGH,Y,OPERATOR
DC-18,SAFE-DC-18-064,2026-08-24T18:43:00,E_STOP,DC-18-Z05,LOW,Y,OPERATOR
