warehouse_id,sku,location,wms_qty,erp_qty,vision_qty,reserved_qty,inventory_status,last_cycle_count_days
DC-04,SKU-00147,DC-04-Z01-B071,111,109,111,0,AVAILABLE,129
DC-04,SKU-00824,DC-04-Z02-B004,203,202,203,16,AVAILABLE,51
DC-04,SKU-01153,DC-04-Z05-B006,120,120,121,16,QUARANTINE,167
DC-04,SKU-00353,DC-04-Z11-B024,117,115,118,16,QUARANTINE,156
DC-04,SKU-00318,DC-04-Z03-B041,150,150,153,0,AVAILABLE,22
DC-04,SKU-01039,DC-04-Z07-B027,151,151,151,7,AVAILABLE,120
DC-04,SKU-00045,DC-04-Z12-B044,64,65,63,14,AVAILABLE,43
DC-04,SKU-00024,DC-04-Z11-B013,177,178,177,14,HOLD,84
DC-04,SKU-01160,DC-04-Z11-B012,204,204,205,17,HOLD,11
DC-04,SKU-00491,DC-04-Z01-B025,107,105,108,8,AVAILABLE,180
DC-04,SKU-00920,DC-04-Z07-B014,73,73,74,19,AVAILABLE,76
DC-04,SKU-00596,DC-04-Z07-B031,56,56,59,5,AVAILABLE,135
DC-04,SKU-01199,DC-04-Z11-B019,181,181,182,12,AVAILABLE,172
DC-04,SKU-00276,DC-04-Z05-B066,108,108,105,17,AVAILABLE,90
DC-04,SKU-01049,DC-04-Z09-B067,116,116,117,15,QUARANTINE,67
DC-04,SKU-00350,DC-04-Z08-B013,180,180,177,17,AVAILABLE,158
DC-04,SKU-01126,DC-04-Z04-B022,218,218,221,4,QUARANTINE,165
DC-04,SKU-00367,DC-04-Z05-B076,198,197,197,1,AVAILABLE,154
DC-05,SKU-00107,DC-05-Z05-B069,14,13,15,6,AVAILABLE,66
DC-05,SKU-00183,DC-05-Z09-B001,217,217,217,6,AVAILABLE,91
DC-05,SKU-01007,DC-05-Z07-B035,18,18,21,9,AVAILABLE,55
DC-05,SKU-00348,DC-05-Z04-B068,205,206,205,14,QUARANTINE,50
DC-05,SKU-00153,DC-05-Z12-B065,32,32,32,17,QUARANTINE,40
DC-05,SKU-00808,DC-05-Z04-B021,207,208,207,17,AVAILABLE,88
DC-05,SKU-00557,DC-05-Z12-B057,10,10,9,4,AVAILABLE,96
DC-05,SKU-00164,DC-05-Z06-B079,163,163,166,7,AVAILABLE,173
DC-05,SKU-00963,DC-05-Z12-B018,101,101,102,15,AVAILABLE,65
DC-05,SKU-00566,DC-05-Z09-B035,41,43,38,10,HOLD,47
DC-05,SKU-01001,DC-05-Z08-B057,145,145,145,20,AVAILABLE,178
DC-05,SKU-00826,DC-05-Z11-B077,212,212,212,10,AVAILABLE,48
DC-05,SKU-00158,DC-05-Z03-B053,20,20,17,13,QUARANTINE,144
DC-05,SKU-00551,DC-05-Z05-B024,31,33,28,4,AVAILABLE,108
DC-05,SKU-00971,DC-05-Z11-B023,136,137,135,18,AVAILABLE,41
DC-05,SKU-01012,DC-05-Z06-B017,128,130,125,10,HOLD,64
DC-05,SKU-00085,DC-05-Z12-B028,10,10,11,3,AVAILABLE,136
DC-05,SKU-00519,DC-05-Z04-B038,204,204,204,1,AVAILABLE,144
DC-05,SKU-00597,DC-05-Z05-B049,211,210,211,6,AVAILABLE,109
DC-05,SKU-00151,DC-05-Z11-B057,52,52,53,3,AVAILABLE,69
DC-05,SKU-00541,DC-05-Z01-B027,7,7,4,1,AVAILABLE,174
DC-05,SKU-01166,DC-05-Z11-B065,142,142,142,10,AVAILABLE,179
DC-05,SKU-00270,DC-05-Z12-B063,46,46,49,6,AVAILABLE,56
DC-05,SKU-00068,DC-05-Z03-B005,151,151,151,9,AVAILABLE,76
DC-05,SKU-00031,DC-05-Z05-B055,97,97,94,1,AVAILABLE,10
DC-05,SKU-01200,DC-05-Z11-B040,185,184,185,16,AVAILABLE,59
DC-05,SKU-00628,DC-05-Z09-B032,182,181,182,2,AVAILABLE,147
DC-05,SKU-00430,DC-05-Z01-B046,154,153,154,0,AVAILABLE,178
DC-05,SKU-00938,DC-05-Z01-B036,28,30,25,20,AVAILABLE,122
DC-05,SKU-00866,DC-05-Z07-B072,98,98,98,0,AVAILABLE,68
DC-05,SKU-00912,DC-05-Z09-B008,31,32,28,0,AVAILABLE,145
DC-05,SKU-01074,DC-05-Z10-B046,216,214,213,15,AVAILABLE,14
DC-05,SKU-00705,DC-05-Z02-B049,74,73,74,3,AVAILABLE,98
DC-05,SKU-00237,DC-05-Z12-B039,36,36,35,5,AVAILABLE,19
DC-05,SKU-01045,DC-05-Z06-B008,100,100,100,4,AVAILABLE,123
DC-05,SKU-00128,DC-05-Z09-B037,138,138,141,8,HOLD,37
DC-05,SKU-01037,DC-05-Z06-B029,76,76,77,19,AVAILABLE,138
DC-05,SKU-00095,DC-05-Z07-B004,65,65,66,13,AVAILABLE,143
DC-05,SKU-01143,DC-05-Z06-B047,85,87,85,1,AVAILABLE,98
DC-05,SKU-00378,DC-05-Z11-B059,93,95,90,6,AVAILABLE,79
DC-05,SKU-00132,DC-05-Z10-B034,93,93,93,14,AVAILABLE,104
DC-05,SKU-00782,DC-05-Z10-B075,70,70,70,16,QUARANTINE,138
DC-05,SKU-00145,DC-05-Z05-B029,70,69,71,0,AVAILABLE,107
DC-05,SKU-00208,DC-05-Z01-B026,114,116,111,3,AVAILABLE,24
DC-05,SKU-00868,DC-05-Z07-B049,69,67,69,9,AVAILABLE,118
DC-05,SKU-00494,DC-05-Z06-B040,85,85,88,5,AVAILABLE,179
DC-05,SKU-01025,DC-05-Z12-B035,72,72,72,15,AVAILABLE,45
DC-05,SKU-00232,DC-05-Z08-B075,20,21,19,11,AVAILABLE,158
DC-05,SKU-00829,DC-05-Z02-B065,207,209,206,7,AVAILABLE,7
DC-05,SKU-00605,DC-05-Z04-B077,83,83,83,3,AVAILABLE,97
DC-05,SKU-00225,DC-05-Z12-B017,88,87,89,9,AVAILABLE,39
DC-05,SKU-00116,DC-05-Z09-B010,155,157,155,12,AVAILABLE,96
DC-05,SKU-00171,DC-05-Z03-B066,156,158,156,12,AVAILABLE,121
DC-05,SKU-00451,DC-05-Z10-B020,107,105,107,17,AVAILABLE,57
DC-05,SKU-00996,DC-05-Z11-B072,177,178,174,6,AVAILABLE,45
DC-05,SKU-00120,DC-05-Z03-B075,142,144,142,10,AVAILABLE,47
DC-05,SKU-00187,DC-05-Z05-B053,148,147,151,16,QUARANTINE,54
DC-05,SKU-01139,DC-05-Z11-B067,0,0,0,0,AVAILABLE,10
DC-05,SKU-00915,DC-05-Z02-B021,81,83,80,2,AVAILABLE,138
DC-05,SKU-01108,DC-05-Z11-B054,150,150,150,19,AVAILABLE,63
DC-05,SKU-00496,DC-05-Z09-B029,136,136,136,11,AVAILABLE,45
DC-05,SKU-00943,DC-05-Z01-B063,80,79,80,1,AVAILABLE,13
DC-05,SKU-00149,DC-05-Z01-B006,101,102,101,0,AVAILABLE,149
DC-05,SKU-00416,DC-05-Z06-B028,20,19,23,12,AVAILABLE,41
DC-05,SKU-00836,DC-05-Z07-B065,197,196,196,5,AVAILABLE,168
DC-05,SKU-00420,DC-05-Z02-B002,192,193,192,9,AVAILABLE,29
DC-05,SKU-00409,DC-05-Z08-B042,161,161,158,2,QUARANTINE,84
DC-05,SKU-00913,DC-05-Z05-B032,122,121,122,8,AVAILABLE,50
DC-05,SKU-01067,DC-05-Z08-B009,95,95,96,14,AVAILABLE,16
DC-05,SKU-00580,DC-05-Z01-B079,202,204,202,8,AVAILABLE,16
DC-05,SKU-00370,DC-05-Z11-B010,93,92,96,20,AVAILABLE,29
DC-05,SKU-00368,DC-05-Z01-B034,122,122,123,0,AVAILABLE,44
DC-05,SKU-01189,DC-05-Z11-B054,93,93,90,18,AVAILABLE,106
DC-05,SKU-00924,DC-05-Z04-B052,18,20,19,13,AVAILABLE,166
DC-05,SKU-00229,DC-05-Z11-B061,216,216,216,1,AVAILABLE,72
DC-05,SKU-01183,DC-05-Z02-B005,41,41,41,16,AVAILABLE,43
DC-05,SKU-00752,DC-05-Z03-B069,173,173,174,8,AVAILABLE,128
DC-05,SKU-00135,DC-05-Z03-B026,48,46,45,18,AVAILABLE,90
DC-05,SKU-00093,DC-05-Z10-B074,96,94,96,5,AVAILABLE,142
DC-05,SKU-00500,DC-05-Z01-B035,170,171,171,5,AVAILABLE,27
DC-05,SKU-00981,DC-05-Z12-B023,194,195,191,14,AVAILABLE,112
DC-05,SKU-00811,DC-05-Z01-B014,42,42,42,13,AVAILABLE,15
DC-05,SKU-00049,DC-05-Z04-B040,192,194,195,14,AVAILABLE,97
DC-05,SKU-00084,DC-05-Z08-B028,2,2,2,0,AVAILABLE,128
DC-05,SKU-00051,DC-05-Z03-B022,51,52,52,3,QUARANTINE,127
DC-05,SKU-00916,DC-05-Z03-B063,181,183,181,11,AVAILABLE,29
DC-05,SKU-00890,DC-05-Z04-B022,113,113,112,14,AVAILABLE,18
DC-05,SKU-00724,DC-05-Z12-B065,213,213,216,16,AVAILABLE,62
DC-05,SKU-01131,DC-05-Z02-B008,160,160,161,13,QUARANTINE,162
DC-05,SKU-00014,DC-05-Z12-B001,64,65,64,15,AVAILABLE,88
DC-05,SKU-00954,DC-05-Z08-B071,125,127,125,1,AVAILABLE,16
DC-05,SKU-00757,DC-05-Z06-B005,107,106,107,20,AVAILABLE,106
DC-05,SKU-00076,DC-05-Z12-B024,215,213,215,7,AVAILABLE,120
DC-05,SKU-01118,DC-05-Z09-B058,216,214,216,15,AVAILABLE,77
DC-05,SKU-00704,DC-05-Z09-B046,82,82,82,1,HOLD,92
DC-05,SKU-01150,DC-05-Z06-B079,23,23,23,4,AVAILABLE,99
DC-05,SKU-00361,DC-05-Z05-B060,60,61,59,13,AVAILABLE,129
DC-05,SKU-00210,DC-05-Z12-B046,113,111,112,1,AVAILABLE,156
DC-05,SKU-00979,DC-05-Z08-B042,91,90,91,8,AVAILABLE,59
DC-05,SKU-00194,DC-05-Z10-B007,176,176,173,1,HOLD,119
DC-05,SKU-01066,DC-05-Z11-B022,14,14,13,7,HOLD,127
DC-05,SKU-01159,DC-05-Z11-B018,183,183,182,16,AVAILABLE,136
DC-05,SKU-00679,DC-05-Z06-B023,156,156,156,17,AVAILABLE,24
DC-05,SKU-00970,DC-05-Z03-B047,207,207,207,14,HOLD,68
DC-05,SKU-00203,DC-05-Z06-B050,87,87,86,2,AVAILABLE,36
DC-05,SKU-00331,DC-05-Z06-B065,204,204,204,17,AVAILABLE,2
DC-05,SKU-00817,DC-05-Z03-B042,195,195,196,7,AVAILABLE,75
DC-05,SKU-00691,DC-05-Z08-B073,191,192,191,13,AVAILABLE,31
DC-05,SKU-00104,DC-05-Z01-B029,186,185,189,12,AVAILABLE,131
DC-05,SKU-00383,DC-05-Z06-B064,114,112,111,17,AVAILABLE,72
DC-05,SKU-00294,DC-05-Z04-B051,107,107,108,10,AVAILABLE,167
DC-05,SKU-00687,DC-05-Z01-B019,161,161,161,16,AVAILABLE,36
DC-05,SKU-00780,DC-05-Z03-B080,43,43,40,18,AVAILABLE,114
DC-05,SKU-00019,DC-05-Z05-B034,126,126,127,7,AVAILABLE,42
DC-05,SKU-00398,DC-05-Z07-B033,129,128,129,12,AVAILABLE,84
DC-05,SKU-00983,DC-05-Z08-B055,211,211,211,5,AVAILABLE,128
DC-05,SKU-00161,DC-05-Z03-B075,105,105,102,6,AVAILABLE,112
DC-05,SKU-00615,DC-05-Z05-B010,34,35,33,2,AVAILABLE,91
DC-05,SKU-00241,DC-05-Z10-B011,25,25,25,17,QUARANTINE,5
DC-05,SKU-00176,DC-05-Z03-B021,200,198,199,7,AVAILABLE,143
DC-05,SKU-00664,DC-05-Z02-B053,178,177,178,14,AVAILABLE,58
DC-05,SKU-01199,DC-05-Z02-B024,193,193,190,17,AVAILABLE,23
DC-05,SKU-00713,DC-05-Z09-B025,112,110,109,10,HOLD,122
DC-05,SKU-00506,DC-05-Z03-B047,196,195,196,13,HOLD,91
DC-05,SKU-00289,DC-05-Z01-B015,214,214,214,7,AVAILABLE,76
DC-05,SKU-00005,DC-05-Z04-B056,145,147,142,18,AVAILABLE,139
DC-05,SKU-00406,DC-05-Z02-B072,194,194,197,11,HOLD,167
DC-05,SKU-00507,DC-05-Z01-B025,214,214,214,16,AVAILABLE,83
DC-05,SKU-01132,DC-05-Z03-B076,113,114,116,7,AVAILABLE,152
DC-05,SKU-00819,DC-05-Z03-B048,170,171,170,6,AVAILABLE,65
DC-05,SKU-00799,DC-05-Z09-B011,140,141,143,4,HOLD,53
DC-05,SKU-00876,DC-05-Z07-B024,25,23,25,5,AVAILABLE,108
DC-05,SKU-00989,DC-05-Z10-B021,34,34,35,11,AVAILABLE,32
DC-05,SKU-00994,DC-05-Z07-B033,54,53,54,12,AVAILABLE,116
DC-05,SKU-00656,DC-05-Z06-B025,134,134,134,18,AVAILABLE,14
DC-05,SKU-00091,DC-05-Z04-B020,212,210,212,18,AVAILABLE,78
DC-05,SKU-01135,DC-05-Z03-B025,159,157,156,18,AVAILABLE,101
DC-05,SKU-00528,DC-05-Z10-B046,184,184,184,20,AVAILABLE,121
DC-05,SKU-00827,DC-05-Z09-B008,206,208,205,20,AVAILABLE,58
DC-05,SKU-00898,DC-05-Z10-B024,64,63,64,7,AVAILABLE,85
DC-05,SKU-00845,DC-05-Z07-B071,135,133,135,11,AVAILABLE,79
DC-05,SKU-00374,DC-05-Z10-B029,130,128,130,10,HOLD,130
DC-05,SKU-00995,DC-05-Z08-B076,126,126,127,7,AVAILABLE,17
DC-05,SKU-01106,DC-05-Z07-B006,98,96,98,16,AVAILABLE,108
DC-05,SKU-00136,DC-05-Z04-B073,190,190,190,9,AVAILABLE,137
DC-05,SKU-00689,DC-05-Z04-B066,40,38,40,12,AVAILABLE,136
DC-05,SKU-00707,DC-05-Z12-B054,147,147,150,0,AVAILABLE,72
DC-05,SKU-00126,DC-05-Z04-B059,208,208,209,13,AVAILABLE,178
DC-05,SKU-01197,DC-05-Z07-B065,41,39,40,4,AVAILABLE,76
DC-05,SKU-00974,DC-05-Z08-B053,209,209,209,11,AVAILABLE,60
DC-05,SKU-00219,DC-05-Z12-B032,48,48,51,4,AVAILABLE,107
DC-05,SKU-00574,DC-05-Z12-B061,73,73,73,13,AVAILABLE,122
DC-05,SKU-00192,DC-05-Z05-B026,141,141,138,18,AVAILABLE,17
DC-05,SKU-01155,DC-05-Z10-B016,103,103,106,12,AVAILABLE,141
DC-05,SKU-00746,DC-05-Z05-B080,192,192,191,17,AVAILABLE,37
DC-05,SKU-00036,DC-05-Z04-B063,137,139,137,3,AVAILABLE,0
DC-05,SKU-00450,DC-05-Z06-B068,120,120,117,1,AVAILABLE,1
DC-05,SKU-01059,DC-05-Z11-B055,43,44,40,11,AVAILABLE,97
DC-05,SKU-00665,DC-05-Z07-B046,100,100,100,12,HOLD,53
DC-05,SKU-00595,DC-05-Z04-B005,2,2,2,0,AVAILABLE,73
DC-05,SKU-00428,DC-05-Z03-B003,143,143,146,18,HOLD,140
DC-05,SKU-00288,DC-05-Z06-B044,190,190,189,16,AVAILABLE,145
DC-05,SKU-00530,DC-05-Z06-B011,47,46,48,4,AVAILABLE,46
DC-05,SKU-01026,DC-05-Z05-B054,164,164,164,14,AVAILABLE,18
DC-05,SKU-00990,DC-05-Z05-B058,99,101,96,0,AVAILABLE,58
DC-05,SKU-01191,DC-05-Z04-B074,101,101,100,19,AVAILABLE,66
DC-05,SKU-01065,DC-05-Z09-B076,182,183,182,17,AVAILABLE,126
DC-05,SKU-00300,DC-05-Z04-B012,9,7,6,0,AVAILABLE,19
DC-05,SKU-00037,DC-05-Z12-B063,79,79,76,10,AVAILABLE,50
DC-05,SKU-00931,DC-05-Z02-B028,62,62,63,10,AVAILABLE,22
DC-05,SKU-00573,DC-05-Z11-B015,190,189,187,11,AVAILABLE,7
DC-05,SKU-01063,DC-05-Z12-B013,86,86,86,0,AVAILABLE,12
DC-05,SKU-01003,DC-05-Z03-B044,206,207,205,7,AVAILABLE,153
DC-05,SKU-00139,DC-05-Z08-B074,81,80,80,17,AVAILABLE,84
DC-05,SKU-00146,DC-05-Z09-B062,103,102,106,19,AVAILABLE,48
DC-05,SKU-00067,DC-05-Z12-B041,213,214,214,20,AVAILABLE,83
DC-05,SKU-00252,DC-05-Z08-B069,48,48,45,8,AVAILABLE,99
DC-05,SKU-00524,DC-05-Z08-B054,123,124,122,20,AVAILABLE,2
DC-05,SKU-00501,DC-05-Z12-B028,65,67,68,1,AVAILABLE,27
DC-05,SKU-00365,DC-05-Z10-B019,47,46,47,13,AVAILABLE,113
DC-05,SKU-00751,DC-05-Z10-B036,89,89,89,17,AVAILABLE,164
DC-05,SKU-00198,DC-05-Z06-B024,48,50,51,9,AVAILABLE,131
DC-05,SKU-00508,DC-05-Z07-B045,145,144,146,2,AVAILABLE,178
DC-05,SKU-00986,DC-05-Z08-B072,191,191,194,6,AVAILABLE,51
DC-05,SKU-00900,DC-05-Z10-B012,209,207,209,2,AVAILABLE,2
DC-05,SKU-00212,DC-05-Z06-B039,143,143,143,18,AVAILABLE,90
DC-05,SKU-00362,DC-05-Z08-B009,208,207,208,15,AVAILABLE,101
DC-05,SKU-01069,DC-05-Z08-B024,143,145,143,18,AVAILABLE,33
DC-05,SKU-00417,DC-05-Z03-B056,216,214,216,10,AVAILABLE,146
DC-05,SKU-00006,DC-05-Z02-B073,217,218,216,19,HOLD,64
DC-05,SKU-00371,DC-05-Z03-B041,206,206,206,8,AVAILABLE,110
DC-05,SKU-00474,DC-05-Z08-B022,101,101,98,17,AVAILABLE,23
DC-05,SKU-00841,DC-05-Z01-B038,81,81,80,10,AVAILABLE,62
DC-05,SKU-00436,DC-05-Z09-B038,37,37,37,0,AVAILABLE,122
DC-05,SKU-00793,DC-05-Z02-B036,100,100,97,16,HOLD,52
DC-05,SKU-00828,DC-05-Z04-B035,197,198,197,2,HOLD,75
DC-05,SKU-00122,DC-05-Z12-B008,124,122,124,8,AVAILABLE,124
DC-05,SKU-00928,DC-05-Z06-B069,94,95,94,11,AVAILABLE,31
DC-05,SKU-00072,DC-05-Z05-B054,151,151,148,8,AVAILABLE,69
DC-05,SKU-00344,DC-05-Z08-B058,103,103,106,18,AVAILABLE,180
DC-05,SKU-01196,DC-05-Z04-B032,105,105,106,19,AVAILABLE,2
DC-05,SKU-00249,DC-05-Z12-B033,37,37,40,7,AVAILABLE,130
DC-05,SKU-00548,DC-05-Z11-B034,163,163,163,14,AVAILABLE,28
DC-05,SKU-00119,DC-05-Z02-B003,72,73,72,11,AVAILABLE,111
DC-05,SKU-00888,DC-05-Z03-B020,157,155,156,14,AVAILABLE,41
DC-05,SKU-00967,DC-05-Z10-B068,143,143,144,15,HOLD,114
DC-05,SKU-00401,DC-05-Z07-B055,68,67,68,4,HOLD,95
DC-05,SKU-00810,DC-05-Z06-B018,42,40,43,12,HOLD,155
DC-05,SKU-01072,DC-05-Z04-B054,19,21,16,16,AVAILABLE,75
DC-05,SKU-00579,DC-05-Z09-B077,9,9,9,0,AVAILABLE,62
DC-05,SKU-00234,DC-05-Z10-B064,201,203,201,3,AVAILABLE,163
DC-05,SKU-00439,DC-05-Z08-B049,102,100,103,5,AVAILABLE,93
DC-05,SKU-00937,DC-05-Z09-B060,47,47,48,6,AVAILABLE,56
DC-05,SKU-00853,DC-05-Z08-B038,141,141,141,11,AVAILABLE,7
DC-05,SKU-00816,DC-05-Z01-B007,93,92,93,2,AVAILABLE,151
DC-05,SKU-00008,DC-05-Z05-B071,195,195,194,6,AVAILABLE,32
DC-05,SKU-00835,DC-05-Z10-B031,39,39,40,8,AVAILABLE,40
DC-05,SKU-01168,DC-05-Z03-B021,163,163,163,15,HOLD,120
DC-05,SKU-00503,DC-05-Z07-B009,31,29,31,12,AVAILABLE,114
DC-05,SKU-00275,DC-05-Z04-B043,49,49,46,8,AVAILABLE,23
DC-05,SKU-00719,DC-05-Z12-B045,120,118,120,14,AVAILABLE,173
DC-05,SKU-00771,DC-05-Z12-B031,90,89,87,0,HOLD,67
DC-05,SKU-00589,DC-05-Z07-B003,177,178,177,3,AVAILABLE,75
DC-05,SKU-00549,DC-05-Z09-B029,142,142,142,5,AVAILABLE,148
DC-05,SKU-00306,DC-05-Z04-B001,198,198,201,16,AVAILABLE,162
DC-05,SKU-00957,DC-05-Z02-B038,73,72,70,12,AVAILABLE,23
DC-05,SKU-00478,DC-05-Z08-B061,173,172,176,16,AVAILABLE,147
DC-05,SKU-00186,DC-05-Z05-B002,46,46,47,10,AVAILABLE,171
DC-05,SKU-00651,DC-05-Z05-B040,40,42,41,9,AVAILABLE,177
DC-05,SKU-00722,DC-05-Z12-B002,149,148,149,20,AVAILABLE,104
DC-05,SKU-01195,DC-05-Z03-B042,42,42,45,11,AVAILABLE,47
DC-05,SKU-00426,DC-05-Z04-B029,168,169,171,5,AVAILABLE,110
DC-05,SKU-00291,DC-05-Z02-B046,111,112,111,7,AVAILABLE,17
DC-05,SKU-00011,DC-05-Z06-B004,21,21,21,6,HOLD,56
DC-05,SKU-00976,DC-05-Z02-B009,175,175,175,9,AVAILABLE,85
DC-05,SKU-00356,DC-05-Z11-B065,215,217,215,13,AVAILABLE,175
DC-05,SKU-00046,DC-05-Z04-B042,61,61,61,8,AVAILABLE,138
DC-05,SKU-00027,DC-05-Z06-B055,137,135,138,6,AVAILABLE,61
DC-05,SKU-00743,DC-05-Z04-B038,83,83,86,6,AVAILABLE,44
DC-05,SKU-00652,DC-05-Z04-B060,139,137,142,9,AVAILABLE,16
DC-05,SKU-00259,DC-05-Z11-B022,3,4,4,0,AVAILABLE,29
DC-05,SKU-00773,DC-05-Z09-B031,141,140,140,1,QUARANTINE,30
DC-05,SKU-00588,DC-05-Z11-B035,132,132,132,3,AVAILABLE,175
DC-05,SKU-00125,DC-05-Z11-B016,76,78,76,1,AVAILABLE,144
DC-05,SKU-00942,DC-05-Z10-B013,114,114,114,6,AVAILABLE,112
DC-05,SKU-00875,DC-05-Z07-B078,11,9,8,4,AVAILABLE,95
DC-05,SKU-00025,DC-05-Z11-B078,108,110,109,2,AVAILABLE,77
DC-05,SKU-00617,DC-05-Z04-B034,1,1,1,1,AVAILABLE,30
DC-05,SKU-00666,DC-05-Z08-B065,79,81,79,13,AVAILABLE,54
DC-05,SKU-00379,DC-05-Z12-B035,83,85,83,4,AVAILABLE,179
DC-05,SKU-00141,DC-05-Z07-B060,14,15,17,13,AVAILABLE,169
DC-05,SKU-00607,DC-05-Z10-B005,121,121,118,16,AVAILABLE,93
DC-05,SKU-01104,DC-05-Z01-B028,8,6,7,7,AVAILABLE,58
DC-05,SKU-00043,DC-05-Z01-B027,133,131,133,6,AVAILABLE,141
DC-05,SKU-00532,DC-05-Z09-B071,128,126,131,2,HOLD,62
DC-05,SKU-00390,DC-05-Z06-B010,51,51,48,13,AVAILABLE,64
DC-05,SKU-00741,DC-05-Z08-B073,165,165,162,13,AVAILABLE,105
DC-05,SKU-01057,DC-05-Z09-B077,209,207,209,4,AVAILABLE,23
DC-05,SKU-00475,DC-05-Z02-B030,120,118,117,5,AVAILABLE,163
DC-05,SKU-01146,DC-05-Z03-B003,97,98,97,0,AVAILABLE,72
DC-05,SKU-01019,DC-05-Z01-B044,211,211,212,5,AVAILABLE,50
DC-05,SKU-00309,DC-05-Z03-B042,155,155,152,20,AVAILABLE,51
DC-05,SKU-00657,DC-05-Z09-B051,126,125,127,11,AVAILABLE,92
DC-05,SKU-01017,DC-05-Z04-B054,119,119,119,12,AVAILABLE,81
DC-05,SKU-00124,DC-05-Z03-B019,151,151,151,2,AVAILABLE,105
DC-05,SKU-00244,DC-05-Z05-B061,177,177,177,10,AVAILABLE,74
DC-05,SKU-00163,DC-05-Z01-B043,168,168,167,11,AVAILABLE,159
DC-05,SKU-00123,DC-05-Z08-B057,112,112,112,10,AVAILABLE,169
DC-05,SKU-01092,DC-05-Z06-B066,61,62,61,8,AVAILABLE,52
DC-05,SKU-00458,DC-05-Z11-B067,63,63,62,6,QUARANTINE,123
DC-05,SKU-00590,DC-05-Z01-B010,140,140,140,16,AVAILABLE,110
DC-05,SKU-00097,DC-05-Z05-B001,87,87,90,8,AVAILABLE,101
DC-05,SKU-01173,DC-05-Z03-B026,50,50,47,17,AVAILABLE,177
DC-05,SKU-00033,DC-05-Z10-B054,49,49,48,1,AVAILABLE,36
DC-05,SKU-00671,DC-05-Z02-B002,159,159,159,17,HOLD,17
DC-05,SKU-00831,DC-05-Z11-B043,3,3,4,2,AVAILABLE,131
DC-05,SKU-00351,DC-05-Z10-B054,188,188,185,1,AVAILABLE,53
DC-05,SKU-00493,DC-05-Z11-B059,30,29,30,19,AVAILABLE,108
DC-05,SKU-00392,DC-05-Z07-B033,47,47,47,17,AVAILABLE,74
DC-05,SKU-01181,DC-05-Z05-B041,143,142,144,10,AVAILABLE,19
DC-05,SKU-00662,DC-05-Z11-B042,170,170,169,16,HOLD,83
DC-05,SKU-00435,DC-05-Z07-B055,44,44,47,2,AVAILABLE,18
DC-05,SKU-01061,DC-05-Z06-B053,42,42,42,9,AVAILABLE,91
DC-05,SKU-00339,DC-05-Z09-B066,28,28,29,20,AVAILABLE,104
DC-05,SKU-00009,DC-05-Z12-B014,210,209,210,1,AVAILABLE,19
DC-05,SKU-00227,DC-05-Z10-B019,164,163,164,8,AVAILABLE,88
DC-05,SKU-00823,DC-05-Z12-B044,124,124,124,20,AVAILABLE,12
DC-05,SKU-01178,DC-05-Z12-B060,137,136,137,14,AVAILABLE,129
DC-05,SKU-00612,DC-05-Z03-B079,67,65,67,3,AVAILABLE,3
DC-05,SKU-00749,DC-05-Z08-B058,167,167,168,19,AVAILABLE,162
DC-05,SKU-01114,DC-05-Z02-B025,92,93,91,0,AVAILABLE,114
DC-05,SKU-00152,DC-05-Z11-B058,131,131,128,0,HOLD,50
DC-05,SKU-00217,DC-05-Z10-B024,154,154,154,2,QUARANTINE,93
DC-05,SKU-00830,DC-05-Z02-B076,43,43,40,12,AVAILABLE,17
DC-05,SKU-00412,DC-05-Z10-B003,21,23,18,15,AVAILABLE,66
DC-05,SKU-00052,DC-05-Z05-B073,160,159,161,11,AVAILABLE,35
DC-05,SKU-00346,DC-05-Z06-B044,138,136,138,5,AVAILABLE,112
DC-05,SKU-00073,DC-05-Z06-B054,148,150,145,20,AVAILABLE,124
DC-05,SKU-00515,DC-05-Z11-B036,65,65,68,2,AVAILABLE,114
DC-05,SKU-01042,DC-05-Z06-B001,98,98,98,1,AVAILABLE,178
DC-05,SKU-00078,DC-05-Z08-B006,75,74,75,12,AVAILABLE,30
DC-05,SKU-00558,DC-05-Z09-B062,113,113,112,2,AVAILABLE,46
DC-05,SKU-01068,DC-05-Z09-B035,96,98,96,4,AVAILABLE,51
DC-05,SKU-00896,DC-05-Z10-B057,21,21,20,15,AVAILABLE,117
DC-05,SKU-00762,DC-05-Z12-B010,141,141,144,1,AVAILABLE,114
DC-05,SKU-00832,DC-05-Z02-B031,51,51,48,16,AVAILABLE,66
DC-05,SKU-00106,DC-05-Z11-B029,184,184,183,13,QUARANTINE,2
DC-05,SKU-00777,DC-05-Z02-B005,48,48,51,16,AVAILABLE,156
DC-05,SKU-00007,DC-05-Z07-B051,76,78,76,11,HOLD,29
DC-05,SKU-00789,DC-05-Z03-B051,71,71,70,9,AVAILABLE,179
DC-05,SKU-00639,DC-05-Z02-B078,43,42,43,5,AVAILABLE,106
DC-05,SKU-00703,DC-05-Z02-B054,79,79,79,17,AVAILABLE,56
DC-05,SKU-00756,DC-05-Z03-B060,52,53,55,17,AVAILABLE,158
DC-05,SKU-00041,DC-05-Z05-B058,213,212,210,8,AVAILABLE,166
DC-05,SKU-00614,DC-05-Z11-B007,173,173,174,0,AVAILABLE,94
DC-05,SKU-00376,DC-05-Z03-B060,131,131,131,6,QUARANTINE,149
