order_id,warehouse_id,priority,created_at,carrier_cutoff,oms_status,wms_status,customer_region,service_level
ORD-000905,DC-07,STANDARD,2026-08-29T01:51:00,2026-08-29T07:51:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-000906,DC-02,STANDARD,2026-08-31T14:35:00,2026-09-01T14:35:00,STAGED,STAGED,EU,STANDARD
ORD-000907,DC-10,EXPEDITE,2026-09-01T07:30:00,2026-09-01T11:30:00,STAGED,EXCEPTION,EU,SAME_DAY
ORD-000908,DC-05,CRITICAL,2026-08-26T16:38:00,2026-08-27T04:38:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-000909,DC-01,STANDARD,2026-08-14T05:10:00,2026-08-14T13:10:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-000910,DC-01,STANDARD,2026-08-23T17:10:00,2026-08-24T05:10:00,PICKING,PICKING,EU,NEXT_DAY
ORD-000911,DC-03,STANDARD,2026-08-22T15:08:00,2026-08-22T23:08:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-000912,DC-10,STANDARD,2026-08-29T22:54:00,2026-08-30T04:54:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-000913,DC-17,EXPEDITE,2026-08-23T10:10:00,2026-08-23T18:10:00,PACKING,PACKING,EU,NEXT_DAY
ORD-000914,DC-11,STANDARD,2026-08-28T18:31:00,2026-08-29T02:31:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-000915,DC-15,STANDARD,2026-08-31T19:06:00,2026-08-31T23:06:00,PACKING,HOLD,NA,STANDARD
ORD-000916,DC-08,STANDARD,2026-08-12T15:43:00,2026-08-12T21:43:00,EXCEPTION,EXCEPTION,APAC,STANDARD
ORD-000917,DC-13,STANDARD,2026-08-17T10:00:00,2026-08-17T18:00:00,EXCEPTION,EXCEPTION,MEA,STANDARD
ORD-000918,DC-12,STANDARD,2026-08-10T16:22:00,2026-08-11T16:22:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-000919,DC-07,STANDARD,2026-09-01T05:45:00,2026-09-01T09:45:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-000920,DC-06,STANDARD,2026-08-07T16:33:00,2026-08-07T22:33:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-000921,DC-09,STANDARD,2026-09-04T20:43:00,2026-09-05T04:43:00,STAGED,STAGED,MEA,SAME_DAY
ORD-000922,DC-01,STANDARD,2026-08-06T00:07:00,2026-08-06T08:07:00,PICKING,EXCEPTION,LATAM,SAME_DAY
ORD-000923,DC-16,STANDARD,2026-08-11T07:38:00,2026-08-12T07:38:00,STAGED,STAGED,APAC,SAME_DAY
ORD-000924,DC-09,STANDARD,2026-09-03T04:31:00,2026-09-03T10:31:00,PICKING,EXCEPTION,NA,SAME_DAY
ORD-000925,DC-15,STANDARD,2026-08-04T07:07:00,2026-08-04T13:07:00,EXCEPTION,EXCEPTION,NA,NEXT_DAY
ORD-000926,DC-13,CRITICAL,2026-08-09T23:23:00,2026-08-10T11:23:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-000927,DC-10,STANDARD,2026-08-18T18:38:00,2026-08-19T06:38:00,SHIPPED,SHIPPED,NA,SAME_DAY
ORD-000928,DC-15,STANDARD,2026-08-11T06:16:00,2026-08-11T18:16:00,PACKING,EXCEPTION,LATAM,NEXT_DAY
ORD-000929,DC-16,CRITICAL,2026-08-27T20:35:00,2026-08-28T04:35:00,STAGED,STAGED,MEA,STANDARD
ORD-000930,DC-06,STANDARD,2026-08-06T09:01:00,2026-08-06T15:01:00,RELEASED,EXCEPTION,EU,STANDARD
ORD-000931,DC-03,EXPEDITE,2026-08-28T08:47:00,2026-08-28T16:47:00,ALLOCATED,EXCEPTION,APAC,STANDARD
ORD-000932,DC-14,STANDARD,2026-08-13T09:39:00,2026-08-13T15:39:00,EXCEPTION,EXCEPTION,APAC,SAME_DAY
ORD-000933,DC-09,EXPEDITE,2026-09-04T08:10:00,2026-09-05T08:10:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-000934,DC-13,EXPEDITE,2026-09-02T03:28:00,2026-09-02T15:28:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-000935,DC-03,STANDARD,2026-08-31T06:10:00,2026-08-31T12:10:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-000936,DC-15,EXPEDITE,2026-08-16T07:29:00,2026-08-16T19:29:00,RELEASED,RELEASED,APAC,STANDARD
ORD-000937,DC-05,STANDARD,2026-08-18T07:59:00,2026-08-18T15:59:00,ALLOCATED,ALLOCATED,APAC,SAME_DAY
ORD-000938,DC-15,EXPEDITE,2026-08-27T22:49:00,2026-08-28T04:49:00,RELEASED,RELEASED,LATAM,STANDARD
ORD-000939,DC-18,STANDARD,2026-08-12T01:35:00,2026-08-12T13:35:00,RELEASED,RELEASED,MEA,NEXT_DAY
ORD-000940,DC-16,STANDARD,2026-09-03T14:59:00,2026-09-04T02:59:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-000941,DC-06,STANDARD,2026-08-06T05:12:00,2026-08-06T09:12:00,PICKING,HOLD,MEA,SAME_DAY
ORD-000942,DC-12,STANDARD,2026-08-04T00:51:00,2026-08-04T06:51:00,EXCEPTION,HOLD,APAC,SAME_DAY
ORD-000943,DC-16,STANDARD,2026-08-07T15:13:00,2026-08-07T19:13:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-000944,DC-09,EXPEDITE,2026-08-14T20:37:00,2026-08-15T20:37:00,RELEASED,EXCEPTION,NA,STANDARD
ORD-000945,DC-18,STANDARD,2026-08-03T16:28:00,2026-08-04T00:28:00,PACKING,EXCEPTION,NA,SAME_DAY
ORD-000946,DC-15,STANDARD,2026-08-05T05:00:00,2026-08-05T09:00:00,PACKING,HOLD,EU,NEXT_DAY
ORD-000947,DC-09,STANDARD,2026-09-04T18:12:00,2026-09-04T22:12:00,PICKING,HOLD,NA,SAME_DAY
ORD-000948,DC-08,STANDARD,2026-08-30T17:54:00,2026-08-31T01:54:00,RELEASED,RELEASED,LATAM,SAME_DAY
ORD-000949,DC-01,STANDARD,2026-08-31T20:12:00,2026-09-01T08:12:00,RELEASED,RELEASED,NA,SAME_DAY
ORD-000950,DC-04,CRITICAL,2026-08-15T19:44:00,2026-08-16T07:44:00,STAGED,STAGED,EU,SAME_DAY
ORD-000951,DC-17,EXPEDITE,2026-08-31T16:20:00,2026-09-01T04:20:00,SHIPPED,SHIPPED,NA,STANDARD
ORD-000952,DC-10,EXPEDITE,2026-08-28T16:24:00,2026-08-28T20:24:00,RELEASED,HOLD,NA,NEXT_DAY
ORD-000953,DC-13,EXPEDITE,2026-08-20T20:31:00,2026-08-21T02:31:00,RELEASED,RELEASED,NA,STANDARD
ORD-000954,DC-05,STANDARD,2026-08-08T05:48:00,2026-08-09T05:48:00,PICKING,PICKING,NA,STANDARD
ORD-000955,DC-01,EXPEDITE,2026-08-04T01:47:00,2026-08-04T13:47:00,STAGED,STAGED,APAC,SAME_DAY
ORD-000956,DC-17,STANDARD,2026-09-04T08:26:00,2026-09-05T08:26:00,STAGED,EXCEPTION,LATAM,STANDARD
ORD-000957,DC-02,STANDARD,2026-08-24T10:19:00,2026-08-25T10:19:00,STAGED,HOLD,NA,SAME_DAY
ORD-000958,DC-09,STANDARD,2026-08-26T11:38:00,2026-08-26T17:38:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-000959,DC-14,STANDARD,2026-08-24T10:59:00,2026-08-24T22:59:00,ALLOCATED,HOLD,MEA,STANDARD
ORD-000960,DC-14,CRITICAL,2026-08-16T06:01:00,2026-08-16T12:01:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-000961,DC-06,CRITICAL,2026-08-14T06:32:00,2026-08-14T10:32:00,PACKING,PACKING,EU,NEXT_DAY
ORD-000962,DC-18,STANDARD,2026-08-24T09:32:00,2026-08-24T13:32:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-000963,DC-17,STANDARD,2026-08-24T01:50:00,2026-08-24T05:50:00,STAGED,HOLD,APAC,SAME_DAY
ORD-000964,DC-14,EXPEDITE,2026-08-25T13:27:00,2026-08-25T17:27:00,SHIPPED,SHIPPED,APAC,NEXT_DAY
ORD-000965,DC-09,STANDARD,2026-09-04T00:30:00,2026-09-05T00:30:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-000966,DC-06,STANDARD,2026-08-05T22:35:00,2026-08-06T22:35:00,EXCEPTION,HOLD,NA,STANDARD
ORD-000967,DC-01,STANDARD,2026-08-10T19:24:00,2026-08-11T19:24:00,SHIPPED,EXCEPTION,MEA,NEXT_DAY
ORD-000968,DC-02,STANDARD,2026-08-31T10:17:00,2026-08-31T14:17:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-000969,DC-11,STANDARD,2026-08-27T22:56:00,2026-08-28T22:56:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-000970,DC-04,STANDARD,2026-09-04T14:22:00,2026-09-05T14:22:00,ALLOCATED,HOLD,EU,NEXT_DAY
ORD-000971,DC-10,STANDARD,2026-08-02T13:36:00,2026-08-03T01:36:00,PACKING,PACKING,EU,NEXT_DAY
ORD-000972,DC-15,STANDARD,2026-08-27T19:18:00,2026-08-28T19:18:00,EXCEPTION,EXCEPTION,LATAM,NEXT_DAY
ORD-000973,DC-18,STANDARD,2026-08-08T09:33:00,2026-08-08T13:33:00,ALLOCATED,HOLD,EU,NEXT_DAY
ORD-000974,DC-06,CRITICAL,2026-08-09T12:22:00,2026-08-09T20:22:00,PICKING,HOLD,APAC,SAME_DAY
ORD-000975,DC-16,STANDARD,2026-08-01T08:15:00,2026-08-01T14:15:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-000976,DC-03,STANDARD,2026-08-23T04:49:00,2026-08-23T12:49:00,RELEASED,RELEASED,NA,NEXT_DAY
ORD-000977,DC-06,EXPEDITE,2026-08-04T03:53:00,2026-08-04T15:53:00,ALLOCATED,ALLOCATED,LATAM,STANDARD
ORD-000978,DC-08,STANDARD,2026-08-08T04:25:00,2026-08-08T16:25:00,EXCEPTION,EXCEPTION,NA,STANDARD
ORD-000979,DC-17,EXPEDITE,2026-08-26T18:46:00,2026-08-27T06:46:00,PICKING,PICKING,APAC,SAME_DAY
ORD-000980,DC-06,STANDARD,2026-08-18T15:28:00,2026-08-19T03:28:00,EXCEPTION,EXCEPTION,MEA,SAME_DAY
ORD-000981,DC-05,STANDARD,2026-08-23T19:16:00,2026-08-23T23:16:00,SHIPPED,SHIPPED,LATAM,SAME_DAY
ORD-000982,DC-06,STANDARD,2026-08-10T08:49:00,2026-08-10T20:49:00,RELEASED,RELEASED,APAC,STANDARD
ORD-000983,DC-13,STANDARD,2026-08-26T12:29:00,2026-08-27T12:29:00,PACKING,EXCEPTION,EU,SAME_DAY
ORD-000984,DC-10,CRITICAL,2026-08-29T14:45:00,2026-08-29T22:45:00,ALLOCATED,HOLD,MEA,STANDARD
ORD-000985,DC-18,STANDARD,2026-08-28T17:14:00,2026-08-28T21:14:00,STAGED,HOLD,EU,STANDARD
ORD-000986,DC-13,EXPEDITE,2026-08-24T21:05:00,2026-08-25T03:05:00,ALLOCATED,ALLOCATED,APAC,NEXT_DAY
ORD-000987,DC-13,EXPEDITE,2026-08-22T04:48:00,2026-08-22T10:48:00,STAGED,EXCEPTION,MEA,NEXT_DAY
ORD-000988,DC-01,STANDARD,2026-08-12T01:41:00,2026-08-13T01:41:00,RELEASED,RELEASED,MEA,SAME_DAY
ORD-000989,DC-01,STANDARD,2026-08-09T11:06:00,2026-08-09T15:06:00,SHIPPED,EXCEPTION,APAC,STANDARD
ORD-000990,DC-09,STANDARD,2026-08-17T16:51:00,2026-08-18T16:51:00,PICKING,PICKING,NA,STANDARD
ORD-000991,DC-11,EXPEDITE,2026-08-13T00:35:00,2026-08-13T08:35:00,STAGED,STAGED,NA,SAME_DAY
ORD-000992,DC-11,CRITICAL,2026-08-24T08:28:00,2026-08-24T16:28:00,PACKING,PACKING,MEA,SAME_DAY
ORD-000993,DC-17,CRITICAL,2026-09-04T13:57:00,2026-09-04T19:57:00,EXCEPTION,EXCEPTION,MEA,NEXT_DAY
ORD-000994,DC-05,CRITICAL,2026-08-29T19:35:00,2026-08-29T23:35:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-000995,DC-09,STANDARD,2026-08-10T23:25:00,2026-08-11T11:25:00,RELEASED,RELEASED,NA,STANDARD
ORD-000996,DC-10,STANDARD,2026-08-31T22:03:00,2026-09-01T04:03:00,ALLOCATED,ALLOCATED,NA,SAME_DAY
ORD-000997,DC-03,STANDARD,2026-08-03T05:00:00,2026-08-04T05:00:00,STAGED,STAGED,NA,STANDARD
ORD-000998,DC-11,STANDARD,2026-08-16T13:42:00,2026-08-16T19:42:00,ALLOCATED,EXCEPTION,MEA,STANDARD
ORD-000999,DC-17,STANDARD,2026-09-04T03:34:00,2026-09-04T11:34:00,ALLOCATED,HOLD,MEA,NEXT_DAY
ORD-001000,DC-06,EXPEDITE,2026-08-19T13:47:00,2026-08-19T17:47:00,EXCEPTION,EXCEPTION,NA,SAME_DAY
ORD-001001,DC-06,EXPEDITE,2026-08-23T07:33:00,2026-08-23T11:33:00,SHIPPED,SHIPPED,NA,SAME_DAY
ORD-001002,DC-12,STANDARD,2026-08-20T02:52:00,2026-08-20T06:52:00,RELEASED,RELEASED,MEA,STANDARD
ORD-001003,DC-17,STANDARD,2026-08-07T01:58:00,2026-08-08T01:58:00,ALLOCATED,HOLD,NA,STANDARD
ORD-001004,DC-16,EXPEDITE,2026-08-23T04:42:00,2026-08-23T10:42:00,SHIPPED,EXCEPTION,LATAM,STANDARD
ORD-001005,DC-03,STANDARD,2026-08-02T15:24:00,2026-08-02T21:24:00,STAGED,STAGED,LATAM,STANDARD
ORD-001006,DC-13,EXPEDITE,2026-09-05T04:33:00,2026-09-05T08:33:00,PACKING,EXCEPTION,EU,STANDARD
ORD-001007,DC-04,STANDARD,2026-08-30T16:49:00,2026-08-31T00:49:00,ALLOCATED,ALLOCATED,MEA,STANDARD
ORD-001008,DC-18,STANDARD,2026-08-18T02:38:00,2026-08-18T08:38:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-001009,DC-11,STANDARD,2026-09-02T19:14:00,2026-09-03T03:14:00,EXCEPTION,HOLD,MEA,STANDARD
ORD-001010,DC-06,STANDARD,2026-08-24T16:29:00,2026-08-25T04:29:00,PICKING,PICKING,EU,SAME_DAY
ORD-001011,DC-02,STANDARD,2026-08-25T19:19:00,2026-08-26T01:19:00,PACKING,EXCEPTION,MEA,NEXT_DAY
ORD-001012,DC-13,STANDARD,2026-09-01T06:39:00,2026-09-01T18:39:00,STAGED,STAGED,APAC,STANDARD
ORD-001013,DC-04,EXPEDITE,2026-08-14T22:05:00,2026-08-15T10:05:00,PICKING,PICKING,LATAM,STANDARD
ORD-001014,DC-06,STANDARD,2026-08-23T14:16:00,2026-08-23T22:16:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-001015,DC-08,CRITICAL,2026-08-04T08:04:00,2026-08-04T14:04:00,PICKING,PICKING,EU,NEXT_DAY
ORD-001016,DC-06,STANDARD,2026-08-02T03:48:00,2026-08-03T03:48:00,SHIPPED,EXCEPTION,APAC,NEXT_DAY
ORD-001017,DC-01,EXPEDITE,2026-08-09T12:32:00,2026-08-09T20:32:00,ALLOCATED,ALLOCATED,NA,STANDARD
ORD-001018,DC-02,STANDARD,2026-08-07T10:09:00,2026-08-07T18:09:00,EXCEPTION,EXCEPTION,APAC,NEXT_DAY
ORD-001019,DC-01,STANDARD,2026-08-12T11:49:00,2026-08-12T19:49:00,EXCEPTION,HOLD,APAC,STANDARD
ORD-001020,DC-10,STANDARD,2026-08-11T05:35:00,2026-08-11T11:35:00,PICKING,HOLD,MEA,STANDARD
ORD-001021,DC-01,EXPEDITE,2026-08-20T04:52:00,2026-08-21T04:52:00,STAGED,EXCEPTION,NA,STANDARD
ORD-001022,DC-09,STANDARD,2026-08-27T23:07:00,2026-08-28T05:07:00,EXCEPTION,EXCEPTION,EU,NEXT_DAY
ORD-001023,DC-17,STANDARD,2026-08-11T05:29:00,2026-08-11T17:29:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-001024,DC-01,STANDARD,2026-08-27T18:20:00,2026-08-28T00:20:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-001025,DC-08,STANDARD,2026-08-02T11:31:00,2026-08-03T11:31:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-001026,DC-04,STANDARD,2026-08-21T13:10:00,2026-08-21T21:10:00,RELEASED,RELEASED,NA,STANDARD
ORD-001027,DC-14,STANDARD,2026-08-21T11:47:00,2026-08-21T19:47:00,EXCEPTION,EXCEPTION,EU,STANDARD
ORD-001028,DC-18,EXPEDITE,2026-08-22T06:57:00,2026-08-23T06:57:00,RELEASED,HOLD,NA,STANDARD
ORD-001029,DC-14,EXPEDITE,2026-08-27T07:38:00,2026-08-27T11:38:00,RELEASED,HOLD,APAC,STANDARD
ORD-001030,DC-04,EXPEDITE,2026-08-07T01:08:00,2026-08-07T07:08:00,PICKING,PICKING,LATAM,STANDARD
ORD-001031,DC-18,STANDARD,2026-08-15T09:15:00,2026-08-15T17:15:00,RELEASED,RELEASED,EU,SAME_DAY
ORD-001032,DC-07,STANDARD,2026-08-25T16:58:00,2026-08-26T00:58:00,PICKING,PICKING,NA,SAME_DAY
ORD-001033,DC-07,EXPEDITE,2026-08-07T23:36:00,2026-08-08T11:36:00,PICKING,PICKING,APAC,SAME_DAY
ORD-001034,DC-02,STANDARD,2026-08-14T19:08:00,2026-08-15T03:08:00,ALLOCATED,ALLOCATED,MEA,NEXT_DAY
ORD-001035,DC-10,STANDARD,2026-08-02T12:22:00,2026-08-03T00:22:00,ALLOCATED,HOLD,MEA,SAME_DAY
ORD-001036,DC-11,STANDARD,2026-08-24T15:51:00,2026-08-24T21:51:00,ALLOCATED,ALLOCATED,MEA,SAME_DAY
ORD-001037,DC-09,EXPEDITE,2026-08-18T18:20:00,2026-08-19T00:20:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-001038,DC-07,CRITICAL,2026-08-31T04:19:00,2026-08-31T16:19:00,ALLOCATED,ALLOCATED,APAC,STANDARD
ORD-001039,DC-17,STANDARD,2026-08-27T11:18:00,2026-08-27T19:18:00,ALLOCATED,EXCEPTION,APAC,STANDARD
ORD-001040,DC-06,STANDARD,2026-08-14T18:38:00,2026-08-15T02:38:00,SHIPPED,EXCEPTION,EU,STANDARD
ORD-001041,DC-12,STANDARD,2026-08-23T13:38:00,2026-08-23T17:38:00,PACKING,PACKING,EU,NEXT_DAY
ORD-001042,DC-04,STANDARD,2026-08-22T02:59:00,2026-08-22T08:59:00,ALLOCATED,EXCEPTION,LATAM,NEXT_DAY
ORD-001043,DC-06,STANDARD,2026-08-05T05:29:00,2026-08-06T05:29:00,RELEASED,EXCEPTION,APAC,SAME_DAY
ORD-001044,DC-10,STANDARD,2026-08-05T15:30:00,2026-08-05T23:30:00,ALLOCATED,HOLD,NA,NEXT_DAY
ORD-001045,DC-09,CRITICAL,2026-08-24T03:49:00,2026-08-24T15:49:00,PACKING,HOLD,MEA,SAME_DAY
ORD-001046,DC-14,STANDARD,2026-08-09T21:38:00,2026-08-10T21:38:00,SHIPPED,SHIPPED,MEA,SAME_DAY
ORD-001047,DC-12,STANDARD,2026-08-04T13:33:00,2026-08-05T13:33:00,STAGED,STAGED,APAC,SAME_DAY
ORD-001048,DC-13,STANDARD,2026-08-25T03:47:00,2026-08-25T09:47:00,PACKING,PACKING,LATAM,STANDARD
ORD-001049,DC-09,EXPEDITE,2026-08-07T10:10:00,2026-08-07T18:10:00,PACKING,EXCEPTION,MEA,NEXT_DAY
ORD-001050,DC-16,STANDARD,2026-08-16T18:25:00,2026-08-17T02:25:00,ALLOCATED,ALLOCATED,EU,SAME_DAY
ORD-001051,DC-08,STANDARD,2026-08-19T14:14:00,2026-08-19T20:14:00,SHIPPED,EXCEPTION,MEA,STANDARD
ORD-001052,DC-07,STANDARD,2026-08-29T06:50:00,2026-08-30T06:50:00,PICKING,EXCEPTION,MEA,SAME_DAY
ORD-001053,DC-15,STANDARD,2026-08-26T20:13:00,2026-08-27T00:13:00,STAGED,STAGED,EU,SAME_DAY
ORD-001054,DC-16,STANDARD,2026-08-23T14:54:00,2026-08-23T20:54:00,PACKING,PACKING,NA,NEXT_DAY
ORD-001055,DC-02,STANDARD,2026-08-27T19:52:00,2026-08-28T03:52:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-001056,DC-05,STANDARD,2026-08-14T23:43:00,2026-08-15T11:43:00,EXCEPTION,EXCEPTION,NA,NEXT_DAY
ORD-001057,DC-17,STANDARD,2026-09-03T09:55:00,2026-09-03T21:55:00,STAGED,HOLD,EU,NEXT_DAY
ORD-001058,DC-15,EXPEDITE,2026-08-11T07:59:00,2026-08-11T13:59:00,EXCEPTION,EXCEPTION,LATAM,SAME_DAY
ORD-001059,DC-08,EXPEDITE,2026-08-11T20:07:00,2026-08-12T20:07:00,SHIPPED,SHIPPED,EU,STANDARD
ORD-001060,DC-16,STANDARD,2026-09-03T06:30:00,2026-09-03T10:30:00,STAGED,STAGED,LATAM,NEXT_DAY
ORD-001061,DC-14,STANDARD,2026-08-18T04:36:00,2026-08-18T12:36:00,SHIPPED,SHIPPED,MEA,NEXT_DAY
ORD-001062,DC-10,STANDARD,2026-08-08T07:35:00,2026-08-08T19:35:00,ALLOCATED,ALLOCATED,NA,STANDARD
ORD-001063,DC-08,EXPEDITE,2026-08-20T23:15:00,2026-08-21T23:15:00,PICKING,PICKING,LATAM,NEXT_DAY
ORD-001064,DC-04,STANDARD,2026-08-27T17:17:00,2026-08-27T21:17:00,EXCEPTION,EXCEPTION,MEA,NEXT_DAY
ORD-001065,DC-16,EXPEDITE,2026-08-15T11:38:00,2026-08-15T23:38:00,SHIPPED,SHIPPED,NA,SAME_DAY
ORD-001066,DC-18,STANDARD,2026-08-04T19:29:00,2026-08-05T03:29:00,PACKING,HOLD,EU,SAME_DAY
ORD-001067,DC-13,STANDARD,2026-09-02T02:02:00,2026-09-02T06:02:00,SHIPPED,SHIPPED,LATAM,NEXT_DAY
ORD-001068,DC-11,STANDARD,2026-08-16T09:15:00,2026-08-16T13:15:00,PACKING,PACKING,EU,STANDARD
ORD-001069,DC-05,STANDARD,2026-08-20T00:37:00,2026-08-21T00:37:00,PACKING,PACKING,NA,STANDARD
ORD-001070,DC-18,STANDARD,2026-08-17T06:12:00,2026-08-17T10:12:00,STAGED,STAGED,EU,SAME_DAY
ORD-001071,DC-11,STANDARD,2026-08-28T18:16:00,2026-08-29T00:16:00,PICKING,EXCEPTION,EU,NEXT_DAY
ORD-001072,DC-18,CRITICAL,2026-08-07T02:37:00,2026-08-07T08:37:00,STAGED,STAGED,APAC,STANDARD
ORD-001073,DC-09,STANDARD,2026-08-10T15:41:00,2026-08-10T21:41:00,ALLOCATED,ALLOCATED,NA,SAME_DAY
ORD-001074,DC-02,STANDARD,2026-08-11T16:14:00,2026-08-12T00:14:00,SHIPPED,EXCEPTION,EU,STANDARD
ORD-001075,DC-10,STANDARD,2026-08-02T14:22:00,2026-08-02T20:22:00,PICKING,PICKING,APAC,NEXT_DAY
ORD-001076,DC-01,STANDARD,2026-08-22T02:25:00,2026-08-22T10:25:00,PICKING,PICKING,MEA,STANDARD
ORD-001077,DC-06,STANDARD,2026-08-20T09:57:00,2026-08-20T17:57:00,STAGED,STAGED,EU,SAME_DAY
ORD-001078,DC-12,STANDARD,2026-08-11T01:38:00,2026-08-11T07:38:00,RELEASED,RELEASED,MEA,STANDARD
ORD-001079,DC-09,STANDARD,2026-08-10T07:57:00,2026-08-11T07:57:00,EXCEPTION,HOLD,EU,STANDARD
ORD-001080,DC-18,STANDARD,2026-08-26T08:23:00,2026-08-26T16:23:00,ALLOCATED,ALLOCATED,LATAM,NEXT_DAY
ORD-001081,DC-08,STANDARD,2026-08-02T08:02:00,2026-08-02T20:02:00,SHIPPED,SHIPPED,APAC,STANDARD
ORD-001082,DC-06,STANDARD,2026-09-04T00:14:00,2026-09-04T08:14:00,PICKING,EXCEPTION,EU,SAME_DAY
ORD-001083,DC-02,STANDARD,2026-08-28T07:04:00,2026-08-28T11:04:00,RELEASED,HOLD,EU,STANDARD
ORD-001084,DC-01,STANDARD,2026-08-28T19:44:00,2026-08-28T23:44:00,RELEASED,EXCEPTION,NA,NEXT_DAY
ORD-001085,DC-13,STANDARD,2026-08-30T10:29:00,2026-08-30T22:29:00,SHIPPED,SHIPPED,EU,NEXT_DAY
ORD-001086,DC-16,STANDARD,2026-08-06T12:40:00,2026-08-06T16:40:00,STAGED,STAGED,EU,SAME_DAY
ORD-001087,DC-18,EXPEDITE,2026-09-03T12:06:00,2026-09-03T16:06:00,SHIPPED,SHIPPED,MEA,STANDARD
ORD-001088,DC-01,CRITICAL,2026-08-14T08:29:00,2026-08-14T20:29:00,SHIPPED,HOLD,APAC,SAME_DAY
ORD-001089,DC-14,STANDARD,2026-08-14T11:28:00,2026-08-14T23:28:00,RELEASED,RELEASED,APAC,SAME_DAY
ORD-001090,DC-01,STANDARD,2026-08-23T12:18:00,2026-08-23T20:18:00,PACKING,HOLD,LATAM,NEXT_DAY
ORD-001091,DC-06,STANDARD,2026-09-05T02:55:00,2026-09-05T10:55:00,PACKING,PACKING,APAC,SAME_DAY
ORD-001092,DC-11,EXPEDITE,2026-09-05T00:28:00,2026-09-05T06:28:00,RELEASED,RELEASED,LATAM,NEXT_DAY
ORD-001093,DC-16,STANDARD,2026-08-29T01:23:00,2026-08-29T07:23:00,PACKING,PACKING,MEA,NEXT_DAY
ORD-001094,DC-09,STANDARD,2026-08-09T15:39:00,2026-08-09T21:39:00,PACKING,PACKING,APAC,NEXT_DAY
ORD-001095,DC-01,STANDARD,2026-08-10T12:55:00,2026-08-11T00:55:00,ALLOCATED,EXCEPTION,EU,STANDARD
ORD-001096,DC-17,CRITICAL,2026-08-23T17:48:00,2026-08-24T01:48:00,EXCEPTION,EXCEPTION,EU,SAME_DAY
ORD-001097,DC-09,STANDARD,2026-08-03T00:14:00,2026-08-03T04:14:00,PACKING,PACKING,LATAM,NEXT_DAY
ORD-001098,DC-05,STANDARD,2026-08-24T03:50:00,2026-08-24T15:50:00,STAGED,STAGED,NA,NEXT_DAY
ORD-001099,DC-18,CRITICAL,2026-08-22T16:20:00,2026-08-23T04:20:00,SHIPPED,HOLD,EU,STANDARD
ORD-001100,DC-03,STANDARD,2026-08-25T16:37:00,2026-08-25T20:37:00,PACKING,PACKING,EU,STANDARD
ORD-001101,DC-01,STANDARD,2026-08-30T05:16:00,2026-08-30T13:16:00,ALLOCATED,EXCEPTION,LATAM,STANDARD
ORD-001102,DC-11,CRITICAL,2026-08-13T11:50:00,2026-08-13T17:50:00,PICKING,HOLD,LATAM,STANDARD
ORD-001103,DC-16,STANDARD,2026-09-04T14:56:00,2026-09-04T22:56:00,PACKING,PACKING,EU,STANDARD
ORD-001104,DC-17,EXPEDITE,2026-08-29T18:00:00,2026-08-30T02:00:00,STAGED,EXCEPTION,APAC,STANDARD
ORD-001105,DC-17,EXPEDITE,2026-08-20T17:36:00,2026-08-21T05:36:00,STAGED,STAGED,MEA,STANDARD
ORD-001106,DC-11,STANDARD,2026-08-05T04:12:00,2026-08-05T16:12:00,PICKING,PICKING,LATAM,SAME_DAY
ORD-001107,DC-12,EXPEDITE,2026-08-14T14:49:00,2026-08-15T02:49:00,ALLOCATED,ALLOCATED,NA,SAME_DAY
